listing_id,adjusted_price,host_response_time,host_is_superhost,ranking,Distance,Verification,reviews_per_month,instant_bookable,last_review,has_availability,availability_30
628116532195117539,2090.0,0.0,f,4.85,1.6796561374309336,Both,0.9,t,7.0,t,13
628174394749908313,1550.0,0.0,f,4.73,488.051470834979,Both,2.81,f,7.0,t,3
628243466391814576,4030.0,0.0,f,4.67,488.24500183806487,Both,4.07,t,7.0,t,9
628273386024242995,2590.0,0.0,f,4.63,3.855206085764145,Both,1.89,f,8.0,t,4
628290660209016920,2300.0,0.0,f,4.72,488.051470834979,Both,3.29,f,8.0,t,15
628295230246158063,2690.0,0.0,f,4.79,488.051470834979,Both,3.88,f,8.0,t,10
628393708719935850,2854.0,0.0,f,4.74,1.6796561374309336,Both,1.47,t,8.0,t,14
628412156480403084,2200.0,0.0,f,4.54,1.6796561374309336,Both,1.54,t,8.0,t,8
628544303153526617,4335.0,0.0,f,4.7,488.051470834979,Both,3.83,f,7.0,t,6
628736661280986698,1300.0,0.0,f,4.83,678.303341825703,Both,0.77,t,7.0,t,0
628831711631364308,1989.0,0.0,f,4.65,3.855206085764145,Both,3.07,t,7.0,t,5
629392405984827189,1990.0,0.0,f,4.78,435.12545645753005,Both,4.21,f,7.0,t,11
629426851107539241,5000.0,0.0,t,4.94,3.855206085764145,Both,3.96,t,8.0,t,5
629428904926925529,2050.0,0.0,f,4.76,5.973202765973969,Both,1.55,t,9.0,t,0
629503416436573099,6140.0,0.0,t,4.95,3.855206085764145,Both,1.34,t,18.0,t,0
629511493120182579,6140.0,0.0,t,4.88,3.855206085764145,Both,0.51,t,18.0,t,0
629643452673038533,7343.0,0.0,f,4.91,3.855206085764145,Both,6.69,t,7.0,t,7
629664774088335496,3168.0,0.0,t,4.78,5.286658858414812,Both,2.54,t,8.0,t,12
630216610150567962,2284.0,0.0,f,5.0,1.6796561374309336,Both,0.36,t,8.0,t,0
630219155830236902,1866.0,0.0,f,0.0,1.6796561374309336,Both,0.15,t,20.0,t,0
630301431291006509,5690.0,0.0,f,0.0,488.051470834979,Both,0.31,f,10.0,t,5
630469660325342313,1170.0,0.0,t,4.78,3.1742847596468065,Both,4.83,f,7.0,t,4
630475981102014558,3600.0,0.0,f,0.0,490.35850050013653,only profile,0.0,f,0.0,f,0
630477090596221074,2300.0,0.0,t,5.0,3.1742847596468065,Both,1.58,f,8.0,t,4
630747658479023114,1940.0,0.0,t,4.75,5.286658858414812,Both,1.89,t,9.0,t,13
630807955849143618,3414.0,0.0,t,4.81,5.286658858414812,Both,3.17,t,8.0,t,6
630824059059224429,3684.0,0.0,f,4.6,3.855206085764145,Both,0.32,t,22.0,t,0
630862261333421255,1989.0,0.0,f,4.75,3.855206085764145,Both,2.34,t,7.0,t,0
630862658682096935,14735.0,0.0,f,4.7,3.855206085764145,Both,5.91,t,7.0,t,6
630886945450504887,3920.0,0.0,t,4.95,3.1742847596468065,Both,1.63,t,9.0,t,3
631084283435963374,1750.0,1.0,f,4.71,1.234721465780256,Both,0.92,f,8.0,t,22
631113841845069931,1774.0,0.0,f,0.0,490.1572443129741,,0.06,f,23.0,f,0
631212467905929096,1468.0,0.0,t,4.89,3.855206085764145,Both,7.87,t,7.0,t,7
632464872383520713,2414.0,0.0,f,4.87,3.855206085764145,Both,3.88,f,7.0,t,10
632621198488295709,14832.0,0.0,f,4.89,3.855206085764145,Both,3.97,f,7.0,t,11
632722002587276107,14826.0,0.0,f,4.93,3.855206085764145,Both,4.28,f,7.0,t,5
632911222171311049,2500.0,0.0,t,4.82,100.48101757067279,Both,3.23,t,8.0,t,18
633008926516729865,6140.0,0.0,t,5.0,1.6796561374309336,Both,0.58,t,19.0,t,0
633020486428148686,6140.0,0.0,t,4.73,3.855206085764145,Both,1.41,t,15.0,t,0
633061769548370491,21072.0,0.0,t,4.92,3.1742847596468065,Both,1.67,t,7.0,t,16
633080937740427940,2014.0,0.0,t,4.88,3.1742847596468065,Both,3.41,t,7.0,t,18
633368195523193226,1800.0,0.0,t,5.0,177.64157553074415,Both,0.27,t,10.0,t,29
633657979395394472,12000.0,0.0,f,4.57,3.855206085764145,Both,1.91,t,16.0,t,0
633671187981640445,7000.0,0.0,t,4.64,488.051470834979,Both,2.09,f,7.0,t,17
633739276312752796,1400.0,0.0,f,4.95,1.234721465780256,Both,2.54,f,7.0,t,10
633909760675144485,2972.0,0.0,t,4.88,3.1742847596468065,Both,1.12,f,8.0,t,0
634076522505626728,2701.0,0.0,f,5.0,1.6796561374309336,Both,0.29,t,9.0,t,0
634107017315637436,2000.0,0.0,f,4.33,3.855206085764145,Both,3.21,t,16.0,t,0
634109917029713132,2000.0,0.0,f,4.42,3.855206085764145,Both,1.57,t,16.0,t,0
634490927122271396,2000.0,0.0,f,0.0,3.1742847596468065,Both,0.13,f,22.0,t,0
634727759459371964,23000.0,0.0,f,5.0,5.286658858414812,Both,0.3,t,19.0,t,0
634800190929825241,1990.0,0.0,f,0.0,678.3434779375181,Both,0.28,t,10.0,t,0
635140073262504587,24559.0,0.0,f,4.61,1.6796561374309336,Both,2.83,t,7.0,t,11
635149574399779559,24559.0,0.0,f,4.46,1.6796561374309336,Both,4.37,t,7.0,t,8
635174689161302320,1980.0,0.0,t,4.95,1.6796561374309336,Both,2.76,t,8.0,t,2
635185835826160898,1800.0,0.0,t,4.86,492.21909671057836,Both,1.94,f,8.0,t,10
635193034502090537,1891.0,1.0,f,4.86,490.1572443129741,Both,0.44,f,20.0,t,0
635206190512322291,7521.0,0.0,f,4.9,1.6796561374309336,Both,2.51,t,8.0,t,20
635219790995214069,3617.0,0.0,f,4.73,1.6796561374309336,Both,2.85,t,7.0,t,15
635238866763644360,9500.0,0.0,t,4.74,3.855206085764145,Both,6.61,t,8.0,t,4
635246066363306252,2540.0,0.0,f,4.81,1.6796561374309336,Both,2.05,t,8.0,t,13
635246868525570243,2465.0,0.0,f,4.88,1.6796561374309336,Both,1.21,t,7.0,t,14
635260059774798347,9035.0,0.0,f,4.88,1.6796561374309336,Both,1.69,t,8.0,t,15
635297486902747142,2936.0,0.0,f,4.7,1.6796561374309336,Both,1.35,t,8.0,t,26
635303790603474100,4239.0,0.0,f,4.88,1.6796561374309336,Both,1.13,t,7.0,t,12
635305697073657465,2375.0,0.0,f,4.8,1.6796561374309336,Both,1.25,t,8.0,t,20
635315992642095819,2479.0,0.0,f,4.88,1.6796561374309336,Both,0.6,t,9.0,t,0
635350151947709280,2200.0,0.0,f,4.9,1.6796561374309336,Both,1.95,t,8.0,t,13
635360322626357480,2728.0,0.0,f,4.56,1.6796561374309336,Both,0.59,t,11.0,t,13
635364681716805012,2799.0,0.0,f,4.77,1.6796561374309336,Both,1.49,t,7.0,t,4
635367838503372038,2156.0,0.0,f,4.82,1.6796561374309336,Both,1.12,t,8.0,t,21
635474994421244179,2200.0,0.0,f,4.88,1.6796561374309336,Both,1.08,t,7.0,t,13
635478618986780886,2307.0,0.0,f,4.63,1.6796561374309336,Both,1.02,t,8.0,t,17
635488580170596868,2376.0,0.0,f,5.0,1.6796561374309336,Both,1.44,t,7.0,t,17
635496438449530726,3293.0,0.0,f,4.95,1.6796561374309336,Both,1.33,t,7.0,t,10
635500832662304598,2090.0,0.0,f,4.9,1.6796561374309336,Both,0.69,t,8.0,t,6
635503861733222649,2778.0,0.0,f,4.67,1.6796561374309336,Both,0.64,t,9.0,t,19
635511199317376917,2524.0,0.0,f,4.94,1.6796561374309336,Both,1.18,t,8.0,t,21
635514570849239240,4313.0,0.0,f,4.75,1.6796561374309336,Both,0.78,t,7.0,t,9
635517504735629692,2434.0,0.0,f,4.84,1.6796561374309336,Both,1.22,t,8.0,t,12
635525593420417457,3749.0,0.0,f,4.8,1.6796561374309336,Both,0.35,t,9.0,t,18
635531900868428766,2372.0,0.0,f,4.83,1.6796561374309336,Both,1.18,t,8.0,t,11
635534796110941465,3417.0,0.0,f,4.76,1.6796561374309336,Both,2.11,t,7.0,t,15
635539567225535485,2664.0,0.0,f,4.9,1.6796561374309336,Both,0.66,t,8.0,t,22
635542645403830953,4233.0,0.0,f,4.57,1.6796561374309336,Both,0.9,t,9.0,t,13
635925596995545392,1866.0,0.0,f,4.4,1.6796561374309336,Both,0.36,t,20.0,t,0
635932585738813133,1866.0,0.0,f,4.8,1.6796561374309336,Both,0.35,t,8.0,t,0
635937936160929475,1866.0,0.0,f,3.5,1.6796561374309336,Both,0.29,t,20.0,t,0
636017032703886384,4771.0,0.0,f,4.93,1.6796561374309336,Both,0.97,t,9.0,t,6
636024185201934014,1980.0,0.0,f,4.6,1.6796561374309336,Both,1.37,t,9.0,t,3
636162815024950090,1648.0,0.0,t,4.63,490.35850050013653,Both,1.55,f,8.0,t,20
636244902264323716,1450.0,0.0,f,4.68,490.35850050013653,Both,4.03,f,7.0,t,19
636741101346184975,1547.0,0.0,t,4.84,4.779680037529501,Both,4.42,f,8.0,t,21
636742561813662488,770.0,0.0,t,4.86,4.779680037529501,Both,7.61,f,7.0,t,1
636779444291351126,1600.0,0.0,t,4.95,1.6796561374309336,Both,3.62,t,7.0,t,9
637027017540278677,6000.0,3.0,f,0.0,3.855206085764145,Both,0.0,t,0.0,t,30
637031936219601083,2800.0,3.0,f,4.67,3.855206085764145,Both,0.2,f,19.0,t,29
637310366028330688,1299.0,0.0,f,4.71,7.997025397482145,Both,1.12,t,7.0,t,18
637484548388435178,1260.0,0.0,t,4.83,3.1742847596468065,Both,5.18,t,7.0,t,2
637566649532955994,5000.0,0.0,f,4.75,483.299372936291,Both,0.77,f,8.0,t,14
637637180211967045,2382.0,0.0,t,4.81,5.286658858414812,Both,1.82,t,8.0,t,9
637659740744538627,1000.0,1.0,t,4.89,5.647773904731127,Both,3.03,f,9.0,t,0
637784960827530737,800.0,1.0,f,0.0,1129.8294956571467,Both,1.07,f,8.0,t,0
638101717509356553,10800.0,0.0,t,4.82,3.8180694127366808,Both,1.25,t,8.0,t,4
638236927604524717,2500.0,0.0,t,4.95,1.6796561374309336,Both,4.24,t,7.0,t,8
638342886612980587,1200.0,0.0,f,0.0,489.8628758611649,only profile,0.15,f,20.0,f,0
638427815449307293,2160.0,0.0,t,4.85,10.524613234971241,Both,2.5,t,7.0,t,13
638855332771585159,1200.0,0.0,f,0.0,678.3434779375181,Both,0.0,f,0.0,t,16
638962825118942725,4912.0,0.0,f,4.7,488.24500183806487,Both,5.73,t,7.0,t,18
639008394893859111,8860.0,0.0,t,4.94,488.051470834979,Both,7.04,f,7.0,t,4
639070950362560260,3000.0,0.0,t,4.95,3.855206085764145,Both,3.56,t,7.0,t,6
639132951116556182,2048.0,0.0,f,4.78,5.973202765973969,Both,1.78,t,8.0,t,21
639484811053261816,13581.0,1.0,f,4.75,921.3574381529139,Both,1.61,t,9.0,t,20
639485542079750988,6729.0,1.0,f,4.87,921.3574381529139,Both,1.13,t,11.0,t,16
639499414686401076,1500.0,0.0,f,4.74,483.299372936291,Both,2.04,f,7.0,t,1
639524623629837544,5548.0,0.0,t,4.86,1.6796561374309336,Both,6.3,t,7.0,t,12
639753177402937110,2000.0,0.0,f,4.89,3.855206085764145,Both,0.59,t,16.0,t,26
639821949442584776,2610.0,0.0,t,4.81,3.855206085764145,Both,6.09,f,7.0,t,18
639952687754552396,1900.0,2.0,t,4.8,4.779680037529501,Both,0.32,f,10.0,t,4
640236496252063569,2000.0,0.0,f,4.66,488.051470834979,Both,5.41,f,7.0,t,3
640244474674100430,2210.0,0.0,f,4.78,3.855206085764145,Both,3.61,t,9.0,t,15
640269479483393067,1520.0,0.0,f,4.87,3.855206085764145,Both,3.32,t,7.0,t,17
640429248330031583,4000.0,0.0,f,4.83,488.24500183806487,Both,0.38,f,11.0,t,29
640444367677809155,1570.0,0.0,t,4.93,414.23859024206007,Both,0.9,f,9.0,t,6
640894803155575332,1065.0,0.0,t,4.74,4.779680037529501,Both,4.85,t,7.0,t,1
641074969047264269,1490.0,0.0,f,4.13,1.6796561374309336,Both,0.57,t,8.0,t,0
641121420368738525,4500.0,0.0,t,5.0,488.75297551174907,Both,2.35,f,8.0,t,0
641156183943605820,1500.0,0.0,f,4.2,1.6796561374309336,Both,0.35,t,8.0,t,0
641159228277411197,1000.0,0.0,f,4.67,1.6796561374309336,Both,0.42,t,8.0,t,0
641161822386346760,1500.0,0.0,f,4.0,1.6796561374309336,Both,0.35,t,8.0,t,0
641164297899924461,1490.0,0.0,f,0.0,1.6796561374309336,Both,0.14,t,8.0,t,0
641172578645756803,1200.0,0.0,f,4.57,1.6796561374309336,Both,0.5,t,8.0,t,0
641174982181870937,1200.0,0.0,f,4.2,1.6796561374309336,Both,0.36,t,8.0,t,0
641646854332943606,1560.0,0.0,f,4.62,3.855206085764145,Both,3.91,t,7.0,t,4
641655424214486051,4210.0,0.0,t,5.0,3.855206085764145,Both,1.88,f,9.0,t,17
641695134415552475,7770.0,2.0,f,0.0,1.6796561374309336,Both,0.19,f,12.0,t,30
641698311436633162,7600.0,2.0,f,0.0,1.6796561374309336,Both,0.0,f,0.0,t,30
641701098093924042,7500.0,2.0,f,0.0,1.6796561374309336,Both,0.0,f,0.0,t,30
641725837861927551,4500.0,0.0,t,5.0,3.855206085764145,Both,0.5,f,11.0,t,17
641734669631701784,1500.0,1.0,f,4.53,488.051470834979,Both,4.59,f,8.0,t,8
641808662937905577,8200.0,2.0,f,0.0,1.6796561374309336,Both,0.0,f,0.0,t,30
641821936215546854,3620.0,0.0,t,5.0,3.855206085764145,Both,0.96,f,9.0,t,17
641828181445761186,2470.0,0.0,f,4.47,3.855206085764145,Both,1.3,t,9.0,t,0
641845931202477888,989.0,0.0,t,4.92,3.855206085764145,Both,8.3,t,7.0,t,1
641845986327115591,2490.0,0.0,t,4.94,3.855206085764145,Both,1.04,f,8.0,t,17
641940710054464134,1500.0,0.0,t,4.91,1.6796561374309336,Both,1.51,t,8.0,t,17
641983546946641292,1300.0,0.0,f,3.86,488.24500183806487,Both,0.49,t,8.0,t,0
642017260757528594,1200.0,0.0,f,3.67,488.24500183806487,Both,0.43,t,8.0,t,0
642092096409277738,1400.0,0.0,t,4.88,1.6796561374309336,Both,1.61,t,8.0,t,0
642092887967162497,5000.0,0.0,t,4.96,5.973202765973969,Both,1.68,t,7.0,t,19
642511692643865315,1279.0,0.0,f,4.63,678.3357246260763,,3.3,f,15.0,f,0
642535147736732621,1980.0,1.0,f,4.57,3.8180694127366808,Both,0.6,f,7.0,t,0
642610873826799957,2800.0,0.0,t,4.86,488.051470834979,Both,3.63,t,7.0,t,4
642735067321705936,1842.0,0.0,t,4.69,5.286658858414812,Both,2.38,t,8.0,t,19
642763076224489012,1129.0,3.0,f,0.0,489.8628758611649,Both,0.83,f,8.0,t,29
642769359653438219,3905.0,0.0,t,4.9,5.286658858414812,Both,2.8,t,8.0,t,19
643113053240386655,890.0,0.0,t,4.89,3.8180694127366808,Both,2.46,t,8.0,t,13
643133700508602113,20048.0,0.0,t,4.85,1.6796561374309336,Both,5.56,t,7.0,t,13
643270135537165431,890.0,0.0,t,4.92,3.8180694127366808,Both,3.44,t,7.0,t,4
643276981849980883,1450.0,0.0,t,4.86,3.8180694127366808,Both,0.94,f,8.0,t,3
643304229419617713,4509.0,0.0,t,4.89,1.6796561374309336,Both,4.6,t,7.0,t,5
643410684223347691,4298.0,0.0,f,0.0,490.1572443129741,Both,0.0,t,0.0,t,30
643473098576370502,850.0,0.0,f,0.0,100.05991805399422,Both,0.88,t,8.0,t,0
643538945772233420,4000.0,0.0,f,0.0,1123.9539641772942,Both,0.0,f,0.0,t,23
643829484153791505,2300.0,0.0,f,5.0,1.6796561374309336,Both,0.46,t,9.0,t,0
643856540801546198,3000.0,3.0,f,0.0,489.8628758611649,only identity,0.0,f,0.0,t,30
643871299238099183,2061.0,0.0,t,4.84,1.6796561374309336,Both,5.11,t,7.0,t,14
643893146840281427,3189.0,0.0,t,4.81,1.6796561374309336,Both,27.28,t,7.0,t,21
643894482050340327,12330.0,0.0,t,4.83,1.6796561374309336,Both,9.16,t,7.0,t,25
643896735490102441,12330.0,0.0,t,4.79,1.6796561374309336,Both,5.61,t,10.0,t,26
643949967196848619,3487.0,0.0,f,4.33,1.6796561374309336,Both,0.43,t,8.0,t,0
644008255185175641,2647.0,0.0,t,4.98,3.855206085764145,Both,6.44,f,7.0,t,11
644232569840852457,10000.0,0.0,t,4.74,488.24500183806487,Both,7.5,t,7.0,t,6
644234751823076664,15000.0,0.0,t,4.88,488.24500183806487,Both,1.88,t,7.0,t,12
644234778393915691,20000.0,0.0,t,5.0,488.24500183806487,Both,0.22,t,17.0,t,2
644685087672923318,1793.0,0.0,f,4.81,3.1742847596468065,Both,2.42,t,8.0,t,5
644732372082751829,2910.0,0.0,t,4.53,3.8180694127366808,Both,2.92,t,8.0,t,22
644752207467207230,1250.0,0.0,f,4.75,1.6796561374309336,only profile,1.33,f,19.0,f,0
644781072095061314,2750.0,0.0,t,5.0,3.1742847596468065,Both,0.69,f,11.0,t,0
644885640606724803,2650.0,0.0,t,4.67,1.6796561374309336,Both,0.68,f,10.0,t,20
644886107208351043,3600.0,0.0,t,4.7,1.6796561374309336,Both,0.74,f,11.0,t,20
644958290704653749,1203.0,0.0,t,4.87,4.779680037529501,Both,5.17,t,7.0,t,23
645313282895737267,6000.0,0.0,t,4.95,3.855206085764145,Both,2.53,t,7.0,t,7
645419507708655160,1751.0,0.0,f,4.6,490.1572443129741,,0.33,f,10.0,f,0
645424159777813440,2387.0,3.0,f,4.43,489.8628758611649,Both,0.47,f,8.0,t,29
645452781276106587,3168.0,0.0,t,4.94,5.286658858414812,Both,2.12,t,7.0,t,14
645510455383358772,2480.0,0.0,f,5.0,501.9957350499628,Both,0.59,t,9.0,t,18
645517673838263867,1550.0,1.0,t,4.91,4.779680037529501,Both,0.75,f,10.0,t,26
645517796446595947,2473.0,0.0,t,4.94,1.6796561374309336,Both,1.05,t,8.0,t,7
645551641245701139,6609.0,0.0,t,5.0,3.855206085764145,Both,0.62,t,10.0,t,8
645603047219723016,1700.0,0.0,t,4.77,490.1572443129741,,0.84,f,20.0,f,0
645678436769720731,14465.0,0.0,t,4.79,1.6796561374309336,Both,8.62,t,7.0,t,26
645690890988181229,3733.0,0.0,t,4.93,5.973202765973969,Both,2.76,f,8.0,t,19
645691172036739855,3070.0,0.0,t,4.82,1.6796561374309336,Both,9.91,t,7.0,t,20
645714357183212159,9775.0,0.0,t,4.93,5.973202765973969,Both,4.62,f,8.0,t,8
645971200950057654,1455.0,0.0,t,0.0,4.779680037529501,Both,0.12,t,15.0,t,6
645971248302133755,1358.0,0.0,t,0.0,3.1742847596468065,Both,0.07,t,22.0,t,0
646008833447847461,4000.0,0.0,f,4.44,4.779680037529501,Both,0.59,f,21.0,t,0
646051436190872806,1498.0,1.0,f,0.0,490.1572443129741,Both,0.13,f,20.0,t,0
646066546493636716,1989.0,0.0,f,4.36,1.6796561374309336,Both,1.88,t,8.0,t,15
646141953350329913,1989.0,0.0,f,4.07,1.6796561374309336,Both,0.93,t,7.0,t,25
646181820419949378,6410.0,0.0,t,4.7,5.286658858414812,Both,4.53,t,7.0,t,6
646220583713800794,1989.0,0.0,f,4.24,1.6796561374309336,Both,1.38,t,8.0,t,28
646408710523411190,1521.0,0.0,f,4.86,1.234721465780256,Both,0.46,f,10.0,t,18
646759591590269458,28931.0,0.0,t,4.89,1.6796561374309336,Both,9.56,t,7.0,t,21
646774767783558738,1500.0,0.0,f,3.8,488.24500183806487,Both,0.37,t,8.0,t,0
646783591428507805,1410.0,0.0,f,3.5,488.24500183806487,Both,0.42,t,8.0,t,0
646812704897083730,1300.0,0.0,f,0.0,488.24500183806487,Both,0.08,t,20.0,t,0
646818385813434903,1300.0,0.0,f,4.0,488.24500183806487,Both,0.49,t,8.0,t,0
646822793446425652,1200.0,0.0,f,4.0,488.24500183806487,Both,0.22,t,20.0,t,0
646852701462530151,1900.0,0.0,f,3.8,488.24500183806487,Both,0.37,t,8.0,t,0
646858089568818495,1300.0,0.0,f,4.5,488.24500183806487,Both,0.56,t,8.0,t,0
646858133386346460,1200.0,0.0,f,3.78,488.24500183806487,Both,0.63,t,8.0,t,0
646867014956778168,1200.0,0.0,f,4.29,488.24500183806487,Both,0.5,t,8.0,t,0
646871762100965484,1123.0,0.0,f,4.33,488.24500183806487,Both,1.8,t,8.0,t,0
646913576082205591,1700.0,0.0,f,0.0,488.24500183806487,Both,0.15,t,9.0,t,0
646919105960170279,1200.0,0.0,f,3.83,488.24500183806487,Both,0.44,t,8.0,t,0
646922931291803566,1200.0,0.0,f,4.25,488.24500183806487,Both,0.3,t,9.0,t,0
646927231318714109,1300.0,0.0,f,4.8,488.24500183806487,Both,0.37,t,8.0,t,0
646930959947133112,1190.0,0.0,f,3.33,488.24500183806487,Both,0.44,t,8.0,t,0
646961084117938363,1200.0,0.0,f,4.5,488.24500183806487,Both,0.7,t,8.0,t,0
646961142783301799,980.0,0.0,f,4.14,488.24500183806487,Both,0.5,t,8.0,t,0
646970673831814837,1000.0,0.0,f,4.0,488.24500183806487,Both,0.42,t,8.0,t,0
646974148006299132,638.0,0.0,f,2.67,488.24500183806487,Both,0.23,t,20.0,t,0
646982531953550134,590.0,0.0,f,4.76,4.779680037529501,Both,1.4,f,10.0,t,0
647001771748703191,1200.0,0.0,f,3.86,488.24500183806487,Both,0.51,t,8.0,t,0
647006650228464571,1250.0,0.0,f,3.8,488.24500183806487,Both,0.7,t,8.0,t,0
647009874784408979,800.0,0.0,f,4.17,488.24500183806487,Both,0.43,t,9.0,t,0
647009897624271301,1200.0,0.0,f,3.89,488.24500183806487,Both,0.64,t,8.0,t,0
647016455869415278,1200.0,0.0,f,4.14,488.24500183806487,Both,0.49,t,8.0,t,0
647053172082999480,1200.0,0.0,f,4.15,488.24500183806487,Both,0.92,t,8.0,t,0
647056715755390394,1100.0,0.0,f,4.4,488.24500183806487,Both,0.7,t,8.0,t,0
647060227688715060,1270.0,0.0,f,4.1,488.24500183806487,Both,0.71,t,8.0,t,0
647064046910123590,1200.0,0.0,f,4.57,488.24500183806487,Both,0.52,t,8.0,t,0
647856211030246786,1055.0,0.0,f,5.0,485.80296557377693,Both,0.39,t,21.0,t,0
647904126972757551,4912.0,0.0,f,4.67,488.24500183806487,Both,5.0,t,7.0,t,22
647952681305709599,4445.0,0.0,f,5.0,3.855206085764145,Both,0.47,f,8.0,t,0
648205774798019438,1980.0,0.0,t,4.86,3.855206085764145,Both,6.12,t,7.0,t,4
648350839983819228,1809.0,0.0,f,4.67,3.855206085764145,Both,6.48,t,7.0,t,0
648476319640590724,2500.0,0.0,t,4.98,187.440526519416,Both,3.86,t,8.0,t,1
648514315004237850,1500.0,1.0,f,4.89,5.647773904731127,Both,3.03,f,7.0,t,6
648563974035816597,2300.0,0.0,t,4.8,1.6796561374309336,Both,0.74,f,10.0,t,20
648920259026215947,1930.0,0.0,f,4.93,490.1572443129741,Both,1.91,f,7.0,t,2
648957317630009035,3023.0,0.0,f,4.92,1.6796561374309336,Both,2.65,f,8.0,t,13
648990547988683129,3000.0,3.0,f,0.0,489.8628758611649,only identity,0.0,f,0.0,t,30
649079774263677165,1550.0,0.0,t,4.83,3.855206085764145,Both,2.31,f,7.0,t,2
649134632207906283,2500.0,0.0,f,4.72,488.051470834979,Both,6.83,t,7.0,t,0
649243079883268121,2458.0,0.0,f,4.83,488.051470834979,Both,0.45,t,15.0,t,10
649250223848066215,4668.0,0.0,f,5.0,488.051470834979,Both,0.5,t,9.0,t,14
649252850065521934,3287.0,0.0,f,4.2,488.051470834979,Both,0.36,t,15.0,t,11
649255758368730952,6325.0,0.0,f,0.0,488.051470834979,Both,0.0,t,0.0,t,13
649258249771010495,6325.0,0.0,f,0.0,488.051470834979,Both,0.14,t,17.0,t,15
649340712714315072,1381.0,0.0,f,4.77,488.051470834979,Both,7.47,f,7.0,t,6
649354814892466427,2014.0,0.0,f,4.4,3.855206085764145,Both,0.33,f,19.0,t,0
649394755684988240,2898.0,0.0,t,4.9,5.973202765973969,Both,3.42,f,8.0,t,15
649699636587591381,2431.0,0.0,t,4.76,3.8180694127366808,Both,3.39,t,7.0,t,18
649746397199914143,1900.0,0.0,f,4.79,488.051470834979,Both,2.2,t,8.0,t,20
649779194241365448,2500.0,0.0,t,4.8,3.855206085764145,Both,3.39,t,7.0,t,0
649948969958244141,1600.0,0.0,f,4.46,1.6796561374309336,Both,2.61,f,8.0,t,26
650022934680567611,4020.0,0.0,t,4.9,492.21909671057836,Both,1.42,f,8.0,t,27
650033419452609974,2701.0,0.0,t,4.88,1.6796561374309336,Both,11.22,t,7.0,t,22
650042649808202329,9922.0,0.0,t,4.77,1.6796561374309336,Both,11.95,t,7.0,t,25
650054502700183849,17442.0,0.0,t,5.0,492.21909671057836,Both,0.66,f,8.0,t,29
650507300053305464,14832.0,0.0,f,4.79,3.855206085764145,Both,4.07,f,7.0,t,5
650546937269463647,2088.0,0.0,f,4.7,3.855206085764145,Both,1.53,t,7.0,t,4
650555549101835010,3193.0,0.0,f,4.94,3.8180694127366808,Both,6.8,f,7.0,t,13
650629807255252695,1300.0,0.0,f,3.6,1.6796561374309336,Both,0.37,t,9.0,t,0
650643371260254887,1300.0,0.0,f,4.0,1.6796561374309336,Both,0.71,t,8.0,t,0
650693030752240771,3850.0,0.0,t,5.0,3.855206085764145,Both,0.36,f,9.0,t,17
650723878059425473,1390.0,0.0,t,4.78,414.1752556119177,Both,2.81,t,7.0,t,12
651029189899204081,1400.0,0.0,f,4.31,1.6796561374309336,Both,0.91,t,8.0,t,0
651035913944932086,1300.0,0.0,f,4.0,1.6796561374309336,Both,0.56,t,8.0,t,0
651038035662510648,1200.0,0.0,f,4.33,1.6796561374309336,Both,0.42,t,20.0,t,0
651135462745331214,2300.0,0.0,f,0.0,3.1742847596468065,only profile,0.0,f,0.0,f,0
651223194653422777,3500.0,0.0,t,4.97,3.855206085764145,Both,4.1,f,7.0,t,7
651257817975414190,5400.0,0.0,t,4.95,3.1742847596468065,Both,6.51,t,7.0,t,2
651275571775495787,1990.0,0.0,t,4.91,3.1742847596468065,Both,5.47,t,7.0,t,2
651890104192766178,1719.0,0.0,f,0.0,678.3434779375181,Both,0.21,f,11.0,t,0
651958632878253388,850.0,0.0,t,5.0,3.8180694127366808,Both,0.63,f,18.0,t,0
652828707990690918,2990.0,0.0,f,4.67,3.855206085764145,Both,3.05,f,8.0,t,6
653277003592718699,8075.0,0.0,t,4.86,3.855206085764145,Both,4.39,t,7.0,t,4
653289338190758811,2300.0,0.0,t,4.67,3.1742847596468065,Both,0.24,t,15.0,t,30
653298261655435019,1965.0,0.0,f,4.33,1.6796561374309336,Both,1.27,t,8.0,t,24
653410486060449976,1989.0,0.0,f,4.1,1.6796561374309336,Both,0.76,t,7.0,t,25
653411457582747063,1500.0,0.0,t,5.0,483.299372936291,only identity,2.2,f,7.0,t,3
653429339448053882,2600.0,3.0,f,0.0,4.779680037529501,Both,0.0,f,0.0,t,29
653443290222779313,2050.0,0.0,t,4.95,3.855206085764145,Both,7.57,t,7.0,t,8
653634400681776605,1600.0,0.0,f,4.67,414.1752556119177,Both,0.22,f,19.0,t,9
654061950415793372,1989.0,0.0,f,3.83,3.855206085764145,Both,0.86,t,7.0,t,21
654074204836691320,1989.0,0.0,f,4.31,1.6796561374309336,Both,1.22,t,7.0,t,22
654083360809114838,1989.0,0.0,f,4.5,1.6796561374309336,Both,1.26,t,7.0,t,20
654102813108977656,1989.0,0.0,f,4.12,3.855206085764145,Both,1.14,t,8.0,t,20
654363832437175518,6852.0,0.0,t,4.79,1.6796561374309336,Both,2.27,t,7.0,t,25
654373092132971042,6852.0,0.0,t,4.87,1.6796561374309336,Both,2.83,t,7.0,t,11
