listing_id,adjusted_price,host_response_time,ranking,Distance,reviews_per_month,last_review,availability_30,host_is_superhost_f,host_is_superhost_t,Verification_only profile,Verification_only identity,Verification_Both,instant_bookable_f,instant_bookable_t,has_availability_f,has_availability_t
582493801914010393,4150.0,0.0,5.0,3.1742847596468065,0.49,13.0,0,False,True,True,False,False,True,False,False,True
582607297990828650,11494.0,0.0,4.94,5.973202765973969,4.62,8.0,9,False,True,False,False,True,True,False,False,True
583202988296717722,2186.0,0.0,4.81,5.286658858414812,1.72,9.0,9,False,True,False,False,True,False,True,False,True
583218188797972379,1650.0,0.0,4.47,3.8180694127366808,4.15,8.0,8,True,False,False,False,True,False,True,False,True
583725448654461407,3900.0,0.0,4.9,488.24500183806487,4.51,7.0,16,False,True,False,False,True,True,False,False,True
583957186147651516,1500.0,0.0,4.84,3.855206085764145,5.34,7.0,2,False,True,False,False,True,True,False,False,True
583964234005768864,3715.0,0.0,4.87,490.1572443129741,5.67,7.0,8,False,True,False,False,True,False,True,False,True
583970901420070935,1908.0,0.0,4.73,490.1572443129741,6.25,7.0,8,False,True,False,False,True,False,True,False,True
583976846409328181,5221.0,0.0,4.87,492.21909671057836,5.29,7.0,11,False,True,False,False,True,False,True,False,True
583980620184799560,3188.0,0.0,4.78,488.051470834979,6.97,7.0,10,False,True,False,False,True,False,True,False,True
584105689332223505,3537.0,0.0,4.83,3.1742847596468065,6.07,7.0,28,False,True,False,False,True,False,True,False,True
584359518463727324,2873.0,0.0,4.89,3.1742847596468065,2.08,7.0,24,False,True,False,False,True,False,True,False,True
584368039184675213,2309.0,0.0,4.92,3.1742847596468065,7.83,7.0,27,False,True,False,False,True,False,True,False,True
584480163776409555,3826.0,0.0,0.0,488.051470834979,0.06,24.0,11,False,True,False,False,True,False,True,False,True
584518236773522057,5108.0,0.0,0.0,488.051470834979,0.0,0.0,13,False,True,False,False,True,False,True,False,True
584524059479589623,5256.0,0.0,4.93,488.051470834979,2.35,8.0,14,False,True,False,False,True,False,True,False,True
584529660090140948,21888.0,0.0,0.0,3.855206085764145,0.0,0.0,30,False,True,False,False,True,True,False,False,True
584540518079876349,2807.0,0.0,0.0,488.051470834979,0.07,20.0,18,False,True,False,False,True,False,True,False,True
584543801446123799,4023.0,0.0,4.84,488.051470834979,3.54,8.0,30,False,True,False,False,True,False,True,False,True
584547999824405651,3603.0,0.0,4.89,488.051470834979,0.55,13.0,16,False,True,False,False,True,False,True,False,True
584654406404836341,2456.0,0.0,4.6,5.286658858414812,2.59,7.0,0,True,False,False,False,True,False,True,False,True
584702968107137958,71888.0,0.0,0.0,3.855206085764145,0.0,0.0,9,False,True,False,False,True,False,True,False,True
584717200998562320,1547.0,0.0,4.08,3.855206085764145,2.9,8.0,15,True,False,False,False,True,False,True,False,True
584720457552828944,2972.0,0.0,4.09,3.855206085764145,1.34,8.0,21,True,False,False,False,True,False,True,False,True
584724159870604517,2358.0,0.0,4.0,1.6796561374309336,1.34,7.0,23,True,False,False,False,True,False,True,False,True
584728869956344385,2382.0,0.0,3.74,3.855206085764145,1.29,8.0,28,True,False,False,False,True,False,True,False,True
584730999005128520,2161.0,0.0,4.42,3.855206085764145,1.83,8.0,21,True,False,False,False,True,False,True,False,True
584822922239280982,6975.0,0.0,4.85,3.1742847596468065,2.99,8.0,25,False,True,False,False,True,False,True,False,True
585186759116895623,1330.0,0.0,4.58,11.59803956876548,2.71,8.0,25,True,False,False,False,True,False,True,False,True
585193269877288249,19000.0,0.0,0.0,488.051470834979,0.0,0.0,30,True,False,False,False,True,True,False,False,True
585222292163839239,4500.0,0.0,4.9,488.051470834979,1.3,8.0,23,True,False,False,False,True,True,False,False,True
585327271522122362,3000.0,0.0,4.87,3.855206085764145,5.82,8.0,13,False,True,False,False,True,True,False,False,True
585833234181514496,4150.0,0.0,4.93,5.286658858414812,2.46,8.0,7,False,True,False,False,True,False,True,False,True
586137842927333355,2700.0,0.0,4.83,5.286658858414812,6.02,7.0,18,False,True,False,False,True,False,True,False,True
586241320784458510,238.0,0.0,4.86,3.855206085764145,0.5,10.0,10,False,True,False,False,True,False,True,False,True
586616438498890912,1270.0,0.0,4.85,3.1742847596468065,3.42,7.0,0,False,True,False,False,True,True,False,False,True
586850089640047212,2000.0,0.0,4.83,488.24500183806487,7.14,8.0,2,False,True,False,False,True,False,True,False,True
587474041112640996,3093.0,0.0,0.0,3.1742847596468065,0.19,14.0,0,True,False,False,False,True,False,True,False,True
587555974148333129,3042.0,0.0,4.49,1.6796561374309336,2.22,8.0,23,True,False,False,False,True,False,True,False,True
587715777579754425,3168.0,0.0,4.88,5.286658858414812,0.47,22.0,0,False,True,False,False,True,False,True,False,True
589026400778637164,890.0,0.0,0.0,162.7962713434561,0.0,0.0,29,True,False,False,False,True,True,False,False,True
589045744824205312,1392.0,0.0,4.89,490.1572443129741,4.7,7.0,13,False,True,False,False,True,False,True,False,True
589176132338674532,6263.0,0.0,4.86,3.1742847596468065,0.8,7.0,26,False,True,False,False,True,False,True,False,True
589555634588136927,23000.0,0.0,0.0,3.855206085764145,0.12,11.0,28,True,False,False,False,True,True,False,False,True
589771196309824524,1007.0,0.0,4.61,3.855206085764145,2.12,8.0,3,True,False,False,False,True,False,True,False,True
589896602730667832,2800.0,0.0,4.95,3.1742847596468065,3.67,7.0,24,False,True,False,False,True,False,True,False,True
590409765822939031,1965.0,0.0,4.89,3.855206085764145,5.76,7.0,4,False,True,False,False,True,False,True,False,True
591365944820759882,1500.0,0.0,0.0,162.7962713434561,0.0,0.0,29,True,False,False,False,True,True,False,False,True
591850344317977426,1510.0,0.0,4.61,1.6796561374309336,1.58,7.0,5,True,False,False,False,True,True,False,False,True
591985222305915396,2088.0,0.0,4.95,3.1742847596468065,1.27,7.0,24,False,True,False,False,True,False,True,False,True
592034034746157199,3438.0,0.0,0.0,3.855206085764145,0.06,24.0,0,True,False,False,False,True,True,False,False,True
592442720505524924,1290.0,0.0,4.63,414.17311228425086,1.39,8.0,0,False,True,False,False,True,False,True,False,True
592714864325690684,1000.0,0.0,0.0,302.7450131983129,0.0,0.0,0,True,False,False,True,False,True,False,False,True
592735088264961071,2550.0,0.0,4.88,3.855206085764145,6.21,7.0,7,False,True,False,False,True,True,False,False,True
593075697161817844,46000.0,0.0,4.53,1.6796561374309336,3.16,15.0,0,True,False,False,False,True,False,True,False,True
593198355041369491,2508.0,0.0,4.88,3.855206085764145,1.46,7.0,3,True,False,False,False,True,False,True,False,True
593374147313775170,4000.0,0.0,4.92,3.855206085764145,6.59,7.0,4,False,True,False,False,True,True,False,False,True
593395606292367349,3684.0,0.0,4.86,488.051470834979,4.39,7.0,3,False,True,False,False,True,False,True,False,True
593855442896564501,2333.0,0.0,4.73,5.286658858414812,1.28,8.0,4,False,True,False,False,True,False,True,False,True
594228430684625694,1965.0,0.0,4.54,3.855206085764145,6.39,8.0,24,True,False,False,False,True,False,True,False,True
594584572178639992,18888.0,0.0,4.2,3.855206085764145,0.58,9.0,30,False,True,False,False,True,True,False,False,True
594706691616377601,2088.0,0.0,4.88,5.286658858414812,1.97,8.0,11,False,True,False,False,True,False,True,False,True
594928656370576114,2100.0,0.0,4.55,485.80296557377693,0.63,9.0,29,True,False,False,False,True,False,True,False,True
595311246496785849,7800.0,3.0,0.0,489.8628758611649,0.0,0.0,30,True,False,False,True,False,True,False,False,True
595440455155255199,2018.0,0.0,5.0,489.8628758611649,0.77,10.0,0,False,True,False,False,True,False,True,False,True
595557379124432991,2000.0,0.0,5.0,3.855206085764145,0.52,7.0,9,False,True,False,False,True,False,True,False,True
595602728400224715,1228.0,0.0,4.88,1.6796561374309336,6.23,7.0,5,False,True,False,False,True,True,False,False,True
595631534614970977,1530.0,0.0,4.69,5.973202765973969,0.98,8.0,11,True,False,False,False,True,False,True,False,True
595681467443778058,4340.0,0.0,5.0,488.24500183806487,1.79,9.0,0,False,True,False,False,True,False,True,False,True
596075973081165364,1985.0,0.0,4.95,489.8628758611649,1.3,7.0,0,False,True,False,False,True,False,True,False,True
596124816008000123,1698.0,0.0,4.83,3.8180694127366808,2.44,8.0,13,False,True,False,False,True,True,False,False,True
596376429839030741,3021.0,0.0,4.73,5.286658858414812,1.71,8.0,11,False,True,False,False,True,False,True,False,True
596377134092067433,1500.0,0.0,4.6,3.855206085764145,4.95,8.0,7,True,False,False,False,True,False,True,False,True
596415769880786799,2048.0,0.0,4.61,3.855206085764145,5.34,8.0,8,True,False,False,False,True,False,True,False,True
596428850640939535,750.0,0.0,4.33,73.0207332285366,0.25,10.0,0,True,False,False,False,True,True,False,False,True
596950802999873149,29000.0,0.0,0.0,3.855206085764145,0.43,11.0,22,True,False,False,False,True,True,False,False,True
596969950955938756,1474.0,0.0,4.88,1.6796561374309336,6.75,7.0,6,False,True,False,False,True,True,False,False,True
596975670043472875,880.0,0.0,4.48,6.948426054818571,1.25,8.0,20,True,False,False,False,True,True,False,False,True
597025026110001521,1351.0,0.0,4.87,1.6796561374309336,5.26,7.0,8,False,True,False,False,True,True,False,False,True
597610745403806836,7368.0,0.0,0.0,78.31418357093823,0.0,0.0,0,False,True,False,False,True,False,True,False,True
597611012915822508,2431.0,0.0,4.17,78.31418357093823,0.98,9.0,5,False,True,False,False,True,False,True,False,True
597742242699036918,4887.0,0.0,4.62,3.855206085764145,2.58,8.0,20,True,False,False,False,True,True,False,False,True
597872460959566266,2720.0,0.0,4.85,1.6796561374309336,5.32,7.0,23,True,False,False,False,True,False,True,False,True
597875465362956716,1550.0,0.0,4.86,3.855206085764145,5.36,7.0,21,True,False,False,False,True,False,True,False,True
598142729159133912,2720.0,0.0,4.89,1.6796561374309336,2.62,7.0,11,True,False,False,False,True,False,True,False,True
598196232967286854,7343.0,0.0,5.0,5.286658858414812,1.08,8.0,3,True,False,False,False,True,True,False,False,True
598200603717305240,4028.0,0.0,4.67,5.286658858414812,2.05,8.0,16,False,True,False,False,True,False,True,False,True
598200904566882124,2431.0,0.0,4.8,5.286658858414812,1.94,8.0,0,False,True,False,False,True,False,True,False,True
598291927968547503,6600.0,0.0,0.0,678.3434779375181,0.0,0.0,0,True,False,True,False,False,True,False,True,False
598314813577245986,1007.0,0.0,4.71,3.855206085764145,1.37,7.0,21,True,False,False,False,True,False,True,False,True
598364329374150942,2690.0,0.0,4.82,,1.91,8.0,6,False,True,False,False,True,True,False,False,True
598528660127694721,10045.0,0.0,5.0,3.855206085764145,0.26,16.0,7,True,False,False,False,True,False,True,False,True
598561285027402405,6312.0,0.0,0.0,3.855206085764145,0.0,0.0,5,True,False,False,False,True,False,True,False,True
598600698034808081,2088.0,0.0,4.58,5.286658858414812,1.37,8.0,19,False,True,False,False,True,False,True,False,True
598979723675038114,2038.0,0.0,4.44,1.6796561374309336,2.99,8.0,29,True,False,False,False,True,False,True,False,True
599217282333077819,3476.0,0.0,4.46,3.855206085764145,4.33,7.0,14,True,False,False,False,True,False,True,False,True
599218580799140670,2700.0,0.0,4.72,5.973202765973969,1.43,8.0,9,True,False,False,False,True,False,True,False,True
599713191193046129,1007.0,0.0,4.5,3.855206085764145,2.44,7.0,5,True,False,False,False,True,False,True,False,True
599761567118820178,17442.0,0.0,4.89,1.6796561374309336,3.82,7.0,15,True,False,False,False,True,True,False,False,True
600264357433438216,12245.0,0.0,4.42,1.6796561374309336,3.15,7.0,2,False,True,False,False,True,False,True,False,True
600380854086945569,2800.0,0.0,4.79,3.855206085764145,4.3,7.0,16,False,True,False,False,True,False,True,False,True
600418844386262741,1900.0,0.0,4.79,5.973202765973969,5.09,8.0,9,True,False,False,False,True,True,False,False,True
600536794460462845,1953.0,0.0,4.71,490.1572443129741,2.03,8.0,16,True,False,False,False,True,False,True,False,True
601374474051194602,1600.0,0.0,4.86,5.973202765973969,0.51,7.0,5,False,True,False,False,True,True,False,False,True
601387900531153318,6474.0,0.0,4.9,488.24500183806487,1.2,8.0,18,False,True,False,False,True,False,True,False,True
601421698994584908,2500.0,0.0,4.91,1.6796561374309336,7.89,7.0,10,False,True,False,False,True,False,True,False,True
601847469002616448,4000.0,0.0,4.94,3.855206085764145,0.98,7.0,3,False,True,False,False,True,False,True,False,True
601856158638220359,3340.0,0.0,5.0,3.855206085764145,0.46,8.0,0,False,True,False,False,True,False,True,False,True
602019496779864174,4776.0,0.0,0.0,3.855206085764145,0.09,17.0,7,True,False,False,False,True,False,True,False,True
602169541498375162,1449.0,0.0,4.81,1.6796561374309336,5.47,7.0,3,False,True,False,False,True,True,False,False,True
602525086290285138,4399.0,0.0,4.8,3.855206085764145,0.93,20.0,0,False,True,False,False,True,False,True,False,True
602610766779913567,2014.0,0.0,4.17,3.1742847596468065,1.04,7.0,0,True,False,False,False,True,True,False,False,True
602629653506249195,3807.0,0.0,4.73,3.855206085764145,2.39,8.0,3,False,True,False,False,True,False,True,False,True
602641230362275759,3807.0,0.0,4.95,3.855206085764145,4.36,8.0,1,False,True,False,False,True,False,True,False,True
602645472885667207,3193.0,0.0,5.0,1.6796561374309336,0.58,8.0,2,False,True,False,False,True,False,True,False,True
602656270141540060,2214.0,0.0,4.5,1.234721465780256,0.47,8.0,2,True,False,False,False,True,False,True,False,True
602663851652956160,1596.0,0.0,4.89,3.855206085764145,2.12,7.0,9,False,True,False,False,True,False,True,False,True
602677426469249633,6434.0,0.0,5.0,3.855206085764145,0.29,10.0,15,False,True,False,False,True,False,True,False,True
602687295112792598,3278.0,0.0,5.0,4.779680037529501,0.75,7.0,10,True,False,False,False,True,False,True,False,True
602711334328265276,6434.0,0.0,4.25,3.855206085764145,0.24,10.0,19,False,True,False,False,True,False,True,False,True
602736361351076584,4892.0,0.0,4.74,3.855206085764145,1.35,8.0,8,True,False,False,False,True,False,True,False,True
602768784952029725,2140.0,0.0,4.91,488.051470834979,4.1,8.0,9,True,False,False,False,True,False,True,False,True
602786938761439397,1620.0,0.0,4.64,5.973202765973969,1.35,7.0,12,True,False,False,False,True,False,True,False,True
603024643577686632,2456.0,0.0,4.93,3.1742847596468065,5.0,8.0,6,True,False,False,False,True,False,True,False,True
603254259655279068,2500.0,0.0,4.67,1487.6212786352983,1.13,10.0,0,True,False,False,False,True,False,True,False,True
603315343389031146,3856.0,0.0,4.57,3.855206085764145,0.4,10.0,0,False,True,False,False,True,False,True,False,True
603321064272237800,2170.0,0.0,4.61,488.75297551174907,4.45,8.0,11,True,False,False,False,True,False,True,False,True
603336374426844805,3315.0,0.0,5.0,3.855206085764145,0.61,8.0,0,False,True,False,False,True,True,False,False,True
603382768987513618,3021.0,0.0,0.0,1.6796561374309336,0.07,20.0,0,True,False,False,False,True,False,True,False,True
603392356834843547,2284.0,0.0,0.0,1.6796561374309336,0.15,8.0,0,True,False,False,False,True,False,True,False,True
603394582602626023,3856.0,0.0,0.0,3.855206085764145,0.17,10.0,0,False,True,False,False,True,False,True,False,True
603406482679318737,3856.0,0.0,4.5,3.855206085764145,0.35,8.0,4,False,True,False,False,True,False,True,False,True
603419404293313989,3856.0,0.0,5.0,3.855206085764145,0.29,18.0,0,False,True,False,False,True,False,True,False,True
603428324512309710,3856.0,0.0,0.0,3.855206085764145,0.25,11.0,0,False,True,False,False,True,False,True,False,True
603455376416866109,3856.0,0.0,0.0,3.855206085764145,0.12,11.0,8,False,True,False,False,True,False,True,False,True
603465664371633930,3856.0,0.0,5.0,3.855206085764145,0.31,13.0,8,False,True,False,False,True,False,True,False,True
603471968613147430,3856.0,0.0,0.0,3.855206085764145,0.19,12.0,0,False,True,False,False,True,False,True,False,True
603481210937899517,3856.0,0.0,0.0,3.855206085764145,0.17,13.0,0,False,True,False,False,True,False,True,False,True
603529889279516797,3370.0,1.0,5.0,5.286658858414812,0.7,8.0,0,False,True,False,False,True,True,False,False,True
603561959366521316,1890.0,0.0,5.0,5.973202765973969,0.35,21.0,0,True,False,False,False,True,True,False,False,True
603576339149062452,3220.0,0.0,4.71,3.855206085764145,5.95,7.0,21,True,False,False,False,True,False,True,False,True
603617967306019938,4500.0,0.0,4.9,488.24500183806487,2.37,12.0,0,False,True,False,False,True,True,False,False,True
603926479539719282,2500.0,0.0,3.81,492.21909671057836,0.93,8.0,15,True,False,False,False,True,False,True,False,True
603989235986366352,10000.0,0.0,4.8,3.855206085764145,1.09,9.0,9,False,True,False,False,True,False,True,False,True
604009076448627594,5000.0,0.0,4.89,3.855206085764145,2.47,7.0,1,False,True,False,False,True,False,True,False,True
604091453080859968,3856.0,0.0,0.0,3.855206085764145,0.09,17.0,0,False,True,False,False,True,False,True,False,True
604106142550228822,3856.0,0.0,0.0,3.855206085764145,0.06,23.0,0,False,True,False,False,True,False,True,False,True
604114134245550027,1498.0,0.0,4.27,3.855206085764145,0.94,8.0,14,True,False,False,False,True,False,True,False,True
604119576162463191,3856.0,0.0,5.0,3.855206085764145,0.18,12.0,5,False,True,False,False,True,False,True,False,True
604129350980707248,6434.0,0.0,0.0,3.855206085764145,0.21,11.0,2,False,True,False,False,True,False,True,False,True
604153626913953983,3856.0,0.0,0.0,3.855206085764145,0.13,21.0,1,False,True,False,False,True,False,True,False,True
604170130200554044,6434.0,0.0,0.0,3.855206085764145,0.0,0.0,0,False,True,False,False,True,False,True,False,True
604192341121607976,3856.0,0.0,0.0,3.855206085764145,0.19,12.0,0,False,True,False,False,True,False,True,False,True
604198727352352475,18888.0,0.0,0.0,3.855206085764145,0.0,0.0,30,False,True,False,False,True,True,False,False,True
604206961660230285,6649.0,0.0,4.92,3.855206085764145,5.55,7.0,11,False,True,False,False,True,False,True,False,True
604213381561543572,8166.0,0.0,4.97,3.855206085764145,5.33,8.0,5,False,True,False,False,True,False,True,False,True
604213471764295572,10315.0,0.0,0.0,3.855206085764145,0.0,0.0,11,False,True,False,False,True,False,True,False,True
604363167743478391,18616.0,0.0,4.86,3.1742847596468065,4.02,7.0,23,False,True,False,False,True,False,True,False,True
604382065446109752,4028.0,0.0,4.85,3.1742847596468065,2.72,7.0,25,False,True,False,False,True,False,True,False,True
604824483856816472,4776.0,0.0,0.0,3.855206085764145,0.1,17.0,5,True,False,False,False,True,False,True,False,True
604824559405229447,4776.0,0.0,0.0,3.855206085764145,0.1,17.0,2,True,False,False,False,True,False,True,False,True
604840900236790206,2280.0,0.0,0.0,3.855206085764145,0.09,17.0,3,True,False,False,False,True,False,True,False,True
604890946768125437,2800.0,0.0,5.0,1.6796561374309336,3.27,7.0,5,False,True,False,False,True,True,False,False,True
604949397438061804,6434.0,0.0,5.0,3.855206085764145,0.37,17.0,11,False,True,False,False,True,False,True,False,True
605067985130426281,49118.0,0.0,4.74,485.80296557377693,3.52,7.0,30,False,True,False,False,True,False,True,False,True
605113010450660952,1100.0,1.0,0.0,485.80296557377693,0.71,8.0,27,True,False,False,False,True,True,False,False,True
605367721454168230,6413.0,0.0,4.71,3.855206085764145,3.92,7.0,19,True,False,False,False,True,False,True,False,True
605401107526682866,6599.0,0.0,4.39,3.855206085764145,3.62,7.0,0,True,False,False,False,True,False,True,False,True
605464682169058828,2090.0,0.0,4.8,3.1742847596468065,0.73,8.0,0,True,False,False,False,True,False,True,False,True
605621317826439400,2130.0,0.0,4.78,488.051470834979,2.64,7.0,8,False,True,False,False,True,True,False,False,True
605634407316039364,3144.0,0.0,4.68,488.051470834979,4.66,7.0,0,True,False,False,False,True,False,True,False,True
606167560423145766,1500.0,0.0,4.72,3.855206085764145,3.65,7.0,4,True,False,False,False,True,False,True,False,True
606167756257326630,1480.0,0.0,4.74,3.855206085764145,5.16,7.0,0,True,False,False,False,True,False,True,False,True
606356575620870481,1105.0,0.0,4.67,4.779680037529501,0.78,19.0,0,True,False,True,False,False,True,False,True,False
606419095565817086,1950.0,0.0,0.0,3.855206085764145,0.18,8.0,27,True,False,False,False,True,False,True,False,True
606569720464934666,1450.0,0.0,4.72,5.647773904731127,1.11,9.0,21,True,False,False,False,True,False,True,False,True
606872826599814714,499.0,0.0,5.0,998.5856530891448,0.36,22.0,0,True,False,False,False,True,False,True,False,True
606982937753051671,1750.0,0.0,4.36,1.6796561374309336,2.5,8.0,15,True,False,False,False,True,False,True,False,True
607048323998611675,1875.0,0.0,4.5,1.6796561374309336,0.41,8.0,12,True,False,False,False,True,False,True,False,True
607124576564734201,1013.0,0.0,0.0,1.6796561374309336,0.11,16.0,15,True,False,False,False,True,False,True,False,True
607128963442264298,2916.0,0.0,4.71,3.855206085764145,3.35,7.0,10,False,True,False,False,True,False,True,False,True
607234437291658426,2775.0,0.0,0.0,1.6796561374309336,0.0,0.0,12,True,False,False,False,True,False,True,False,True
607293730916671401,1400.0,0.0,0.0,678.303341825703,0.07,21.0,0,True,False,False,False,True,True,False,False,True
607814625711039294,1866.0,0.0,4.59,3.855206085764145,2.05,8.0,5,False,True,False,False,True,False,True,False,True
607854290209797736,1270.0,0.0,4.36,488.24500183806487,0.78,19.0,0,True,False,False,True,False,False,True,False,True
607859503154451355,1228.0,0.0,4.88,1.6796561374309336,7.49,7.0,3,False,True,False,False,True,True,False,False,True
608389706701978924,2035.0,0.0,4.85,3.855206085764145,0.8,9.0,12,True,False,False,False,True,False,True,False,True
608547196337579470,2500.0,2.0,0.0,1.6796561374309336,0.0,0.0,16,True,False,False,False,True,True,False,False,True
608576226099508717,2456.0,0.0,4.69,492.21909671057836,1.74,8.0,12,True,False,False,False,True,False,True,False,True
608645654340744284,2923.0,0.0,4.57,0.7877115843104531,0.45,9.0,0,True,False,False,False,True,False,True,False,True
608670147184306908,2690.0,0.0,4.91,1.6796561374309336,2.58,8.0,10,False,True,False,False,True,False,True,False,True
608680004021083451,1967.0,0.0,4.96,3.855206085764145,1.52,11.0,15,False,True,False,False,True,False,True,False,True
608712846487408918,1050.0,0.0,4.62,5.647773904731127,0.82,7.0,17,True,False,False,False,True,False,True,False,True
608720103563900011,1550.0,0.0,4.63,5.647773904731127,1.49,8.0,24,True,False,False,False,True,False,True,False,True
608721355326840078,2000.0,0.0,4.28,3.1742847596468065,2.75,16.0,0,True,False,False,False,True,False,True,False,True
608729648682945361,1050.0,0.0,4.43,5.647773904731127,1.81,8.0,23,True,False,False,False,True,False,True,False,True
608733481908248585,1920.0,0.0,4.59,5.647773904731127,1.54,10.0,27,True,False,False,False,True,False,True,False,True
608734315329492382,2000.0,0.0,4.23,3.1742847596468065,2.55,16.0,0,True,False,False,False,True,False,True,False,True
608734544428142329,3960.0,0.0,4.88,1.6796561374309336,3.46,7.0,0,False,True,False,False,True,True,False,False,True
608740765648501543,1350.0,0.0,4.41,5.647773904731127,1.75,8.0,25,True,False,False,False,True,True,False,False,True
608748132173005580,1050.0,0.0,4.67,5.647773904731127,1.63,8.0,22,True,False,False,False,True,False,True,False,True
608754761539716614,1050.0,0.0,4.39,5.647773904731127,1.26,8.0,22,True,False,False,False,True,False,True,False,True
608759969939090938,1050.0,0.0,4.59,5.647773904731127,1.65,9.0,17,True,False,False,False,True,False,True,False,True
609091193952453462,2947.0,0.0,4.38,3.855206085764145,1.54,8.0,8,False,True,False,False,True,False,True,False,True
609101021467104934,3463.0,0.0,4.5,1.6796561374309336,0.25,20.0,0,True,False,False,False,True,False,True,False,True
609233577046469374,1105.0,2.0,5.0,284.23181243150356,0.48,8.0,0,True,False,False,False,True,True,False,False,True
609348624453336632,1200.0,0.0,4.74,1.6796561374309336,7.9,7.0,8,True,False,False,False,True,False,True,False,True
609398536424366356,1200.0,0.0,4.7,1.6796561374309336,7.72,7.0,6,True,False,False,False,True,False,True,False,True
609405110842633354,3300.0,0.0,4.95,3.855206085764145,4.76,7.0,12,False,True,False,False,True,True,False,False,True
609778956312739273,3500.0,0.0,4.93,3.855206085764145,4.41,8.0,12,False,True,False,False,True,False,True,False,True
609811752289676891,3315.0,0.0,5.0,1.6796561374309336,0.18,20.0,11,False,True,False,False,True,False,True,False,True
609853099850168904,4003.0,0.0,4.67,1.6796561374309336,0.18,16.0,0,True,False,False,False,True,False,True,False,True
609855961166288854,7368.0,0.0,4.7,3.855206085764145,5.36,7.0,7,True,False,False,False,True,False,True,False,True
609865672050163145,4003.0,0.0,4.78,1.6796561374309336,0.56,11.0,0,True,False,False,False,True,False,True,False,True
609901990179499213,3291.0,0.0,0.0,1.6796561374309336,0.07,21.0,0,True,False,False,False,True,False,True,False,True
609922227331525712,1700.0,0.0,0.0,678.3357246260763,0.06,24.0,0,True,False,False,False,True,False,True,False,True
609955841111621993,19550.0,0.0,4.91,488.051470834979,5.56,8.0,3,False,True,False,False,True,False,True,False,True
610501763115855286,2431.0,0.0,4.89,3.1742847596468065,1.87,7.0,17,False,True,False,False,True,False,True,False,True
610566699953470595,5256.0,0.0,4.5,1.6796561374309336,0.56,8.0,0,True,False,False,False,True,False,True,False,True
610810654253041821,2923.0,0.0,4.77,5.286658858414812,2.11,9.0,17,False,True,False,False,True,False,True,False,True
610922630994821007,1470.0,0.0,4.66,3.855206085764145,5.21,7.0,17,True,False,False,False,True,False,True,False,True
611291509096552696,2500.0,0.0,4.2,3.855206085764145,0.61,8.0,28,True,False,False,False,True,False,True,False,True
611303910052291973,2115.0,0.0,4.08,3.855206085764145,0.72,8.0,24,True,False,False,False,True,False,True,False,True
611661196388044498,3168.0,0.0,4.43,5.973202765973969,0.6,9.0,0,True,False,False,False,True,False,True,False,True
612647018036069660,1850.0,0.0,4.98,3.1742847596468065,6.49,7.0,0,False,True,False,False,True,False,True,False,True
612721605340436863,2350.0,0.0,4.92,1.234721465780256,6.89,8.0,4,False,True,False,False,True,True,False,False,True
612813104262715654,2947.0,0.0,5.0,1.6796561374309336,0.41,9.0,0,True,False,False,False,True,False,True,False,True
612827447071857594,2579.0,0.0,4.78,1.6796561374309336,0.63,8.0,0,True,False,False,False,True,False,True,False,True
612845245506027371,3659.0,0.0,0.0,1.6796561374309336,0.07,21.0,0,True,False,False,False,True,False,True,False,True
612853269738247783,50000.0,0.0,4.33,3.855206085764145,1.24,16.0,0,True,False,False,False,True,False,True,False,True
612972150580235357,2350.0,0.0,4.82,488.051470834979,3.73,7.0,12,False,True,False,False,True,True,False,False,True
613012773900962874,2603.0,0.0,0.0,1.6796561374309336,0.08,20.0,0,True,False,False,False,True,False,True,False,True
613096410349903181,10035.0,0.0,4.49,5.286658858414812,2.08,8.0,6,False,True,False,False,True,False,True,False,True
613426999550112919,2603.0,0.0,4.75,1.6796561374309336,0.56,8.0,0,True,False,False,False,True,False,True,False,True
613432039207404435,2603.0,0.0,0.0,1.6796561374309336,0.0,0.0,0,True,False,False,False,True,False,True,False,True
613439178141601096,2603.0,0.0,4.67,1.6796561374309336,0.22,8.0,0,True,False,False,False,True,False,True,False,True
613503706508614074,3905.0,0.0,0.0,1.6796561374309336,0.15,8.0,0,True,False,False,False,True,False,True,False,True
613546738789542174,3954.0,0.0,4.71,1.6796561374309336,0.49,8.0,0,True,False,False,False,True,False,True,False,True
613559810450643945,1768.0,0.0,0.0,1.6796561374309336,0.86,8.0,0,True,False,False,False,True,False,True,False,True
614215763911966604,2183.0,0.0,4.77,492.21909671057836,4.84,7.0,0,False,True,False,False,True,False,True,False,True
614249071891911548,3168.0,0.0,4.72,5.286658858414812,2.17,8.0,14,False,True,False,False,True,False,True,False,True
614546911913585831,1081.0,0.0,4.82,1.234721465780256,5.0,7.0,3,True,False,False,False,True,False,True,False,True
614991564669325429,3684.0,0.0,4.8,3.855206085764145,4.1,7.0,6,True,False,False,False,True,True,False,False,True
614992886342092591,3880.0,0.0,4.97,3.855206085764145,2.11,7.0,22,False,True,False,False,True,False,True,False,True
615272622576207271,1500.0,0.0,5.0,3.1742847596468065,0.18,7.0,17,True,False,False,False,True,True,False,False,True
615674483066191031,12280.0,0.0,0.0,3.855206085764145,0.13,21.0,0,False,True,False,False,True,False,True,False,True
615690272262662812,12280.0,0.0,0.0,1.6796561374309336,0.07,21.0,0,False,True,False,False,True,False,True,False,True
