listing_id,neighbourhood_cleansed,room_type,accommodates,bathrooms_numeric,beds,bathrooms_shared,amenities_num
52736443,Praha 1,Entire home/apt,4,1.0,2.0,0,1044
52737161,Praha 1,Entire home/apt,4,1.0,2.0,0,986
52737880,Praha 1,Entire home/apt,4,1.0,2.0,0,1113
52746333,Praha 1,Entire home/apt,4,1.0,2.0,0,1073
52746633,Praha 3,Entire home/apt,1,1.0,1.0,0,296
52769220,Praha 2,Entire home/apt,2,1.0,1.0,0,584
52784871,Praha 1,Entire home/apt,2,1.5,2.0,0,560
52793760,Praha 5,Entire home/apt,4,1.5,2.0,0,599
52801752,Praha 9,Entire home/apt,2,1.0,2.0,0,574
52804425,Praha 1,Entire home/apt,3,1.0,2.0,0,273
52808392,Praha 6,Entire home/apt,2,1.5,1.0,0,936
52840306,Praha 7,Entire home/apt,2,1.5,2.0,0,19
52848585,Praha 1,Entire home/apt,3,1.0,2.0,0,586
52852766,Praha 4,Entire home/apt,3,1.5,1.0,0,712
52856070,Praha 3,Entire home/apt,4,1.0,3.0,0,259
52860807,Praha 3,Entire home/apt,5,1.0,3.0,0,272
52861242,Praha 3,Entire home/apt,2,1.0,1.0,0,362
52861531,Praha 3,Entire home/apt,2,1.0,1.0,0,259
52871864,Praha 3,Entire home/apt,2,1.0,2.0,0,367
52872614,Praha 2,Entire home/apt,1,1.0,1.0,0,718
52881172,Praha 3,Entire home/apt,5,1.0,3.0,0,354
52881406,Praha 3,Entire home/apt,3,1.0,2.0,0,354
52927722,Praha 1,Entire home/apt,4,1.0,2.0,0,244
52959449,Praha 4,Entire home/apt,5,1.0,3.0,0,581
52963535,Praha 1,Entire home/apt,5,1.5,5.0,0,351
52963935,Praha 1,Entire home/apt,5,1.5,5.0,0,336
52964146,Praha 1,Entire home/apt,4,1.5,4.0,0,351
53000095,Praha 2,Entire home/apt,1,1.0,2.0,0,413
53010557,Praha 2,Entire home/apt,2,1.0,1.0,0,550
53022315,Praha 1,Entire home/apt,4,1.0,1.0,0,157
53041339,Praha 5,Entire home/apt,2,1.0,1.0,0,882
53048382,Praha 1,Private room,2,1.0,1.0,1,2
53054000,Praha 6,Entire home/apt,2,1.0,1.0,0,948
53054592,Praha 1,Entire home/apt,2,1.0,1.0,0,319
53055552,Praha 5,Entire home/apt,2,1.0,2.0,0,876
53056720,Praha 1,Entire home/apt,3,1.0,3.0,0,758
53073205,Praha 1,Entire home/apt,7,2.0,5.0,0,1694
53074015,Praha 3,Entire home/apt,2,1.0,1.0,0,707
53079982,Praha 8,Entire home/apt,6,1.5,4.0,0,851
53083940,Praha 9,Private room,1,1.0,1.0,1,211
53099497,Praha 2,Entire home/apt,2,1.0,1.0,0,147
53120431,Praha 2,Entire home/apt,1,1.0,2.0,0,441
53122010,Praha 1,Entire home/apt,2,1.0,1.0,0,434
53123394,Praha 9,Entire home/apt,3,1.0,1.0,0,297
53125139,Praha 1,Entire home/apt,3,1.0,2.0,0,309
53160829,Praha 5,Entire home/apt,6,1.5,3.0,0,624
53173997,Praha 3,Entire home/apt,4,1.0,2.0,0,1061
53208405,Praha 1,Entire home/apt,2,1.0,1.0,0,203
53212782,Praha 2,Entire home/apt,2,1.0,2.0,0,556
53223866,Praha 1,Entire home/apt,5,1.0,2.0,0,189
53229095,Praha 1,Entire home/apt,4,1.0,2.0,0,651
53230130,Praha 6,Entire home/apt,4,1.5,2.0,0,99
53235458,Praha 2,Private room,5,1.0,4.0,0,200
53242490,Praha 1,Entire home/apt,8,1.5,6.0,0,624
53249282,Praha 2,Entire home/apt,1,1.0,2.0,0,432
53249681,Praha 1,Entire home/apt,4,1.0,2.0,0,673
53250378,Praha 1,Entire home/apt,4,1.0,2.0,0,614
53250573,Praha 1,Entire home/apt,6,1.0,3.0,0,656
53250763,Praha 1,Entire home/apt,6,1.0,3.0,0,611
53251026,Praha 1,Entire home/apt,6,1.0,3.0,0,624
53255487,Praha 6,Private room,2,1.0,1.0,1,838
53257554,Praha 7,Entire home/apt,8,1.5,1.0,0,788
53258566,Praha 10,Private room,7,1.0,5.0,0,410
53265945,Praha 1,Entire home/apt,7,1.0,4.0,0,646
53266188,Praha 1,Entire home/apt,8,1.0,4.0,0,612
53267304,Praha 1,Entire home/apt,10,1.0,5.0,0,612
53267674,Praha 1,Entire home/apt,3,1.0,2.0,0,258
53269349,Praha 1,Private room,1,1.0,1.0,0,439
53271372,Praha 1,Private room,2,1.0,2.0,0,153
53272204,Praha 1,Entire home/apt,4,2.0,2.0,0,1200
53273820,Praha 1,Entire home/apt,1,1.0,1.0,0,107
53304068,Praha 2,Entire home/apt,2,1.0,2.0,0,775
53318015,Praha 1,Entire home/apt,4,1.0,2.0,0,750
53321603,Praha 5,Private room,2,1.0,2.0,0,382
53325827,Praha 1,Entire home/apt,3,1.0,2.0,0,666
53338672,Praha 1,Entire home/apt,5,1.5,5.0,0,351
53351323,Praha 1,Entire home/apt,4,1.0,2.0,0,225
53352029,Praha 1,Private room,2,1.0,2.0,0,472
53360093,Praha 1,Private room,6,3.5,6.0,1,694
53360329,Praha 7,Entire home/apt,7,1.0,5.0,0,126
53361789,Praha 1,Private room,3,3.0,3.0,1,617
53362995,Praha 7,Entire home/apt,6,1.0,1.0,0,440
53382521,Praha 1,Entire home/apt,4,1.5,2.0,0,908
53391894,Praha 3,Entire home/apt,2,1.0,1.0,0,154
53394012,Praha 1,Entire home/apt,3,1.5,2.0,0,603
53425634,Praha 5,Private room,1,1.0,1.0,1,81
53425764,Praha 3,Entire home/apt,1,1.0,1.0,0,229
53443936,Praha 2,Entire home/apt,2,1.0,1.0,0,799
53450449,Praha 9,Entire home/apt,2,1.0,1.0,0,951
53471185,Praha 2,Entire home/apt,2,1.0,1.0,0,480
53471956,Praha 1,Entire home/apt,5,1.0,4.0,0,907
53486552,Praha 1,Entire home/apt,2,1.0,1.0,0,769
53489044,Praha 1,Entire home/apt,4,1.0,2.0,0,215
53492952,Praha 1,Entire home/apt,4,1.0,1.0,0,640
53513163,Praha 5,Entire home/apt,2,1.0,2.0,0,660
53524409,Praha 2,Entire home/apt,2,1.0,1.0,0,524
53524416,Praha 10,Entire home/apt,2,1.5,1.0,0,873
53531263,Praha 2,Entire home/apt,7,3.0,7.0,0,300
53543809,Praha 6,Entire home/apt,3,1.5,2.0,0,665
53544362,Praha 7,Entire home/apt,2,1.0,1.0,0,670
53556576,Praha 8,Entire home/apt,2,1.0,1.0,0,764
53584727,Praha 2,Entire home/apt,4,1.0,2.0,0,388
53589349,Praha 4,Private room,2,1.5,1.0,1,654
53591613,Praha 5,Private room,1,1.0,1.0,1,572
53599725,Praha 2,Entire home/apt,2,1.5,1.0,0,628
53601886,Praha 2,Private room,2,1.0,1.0,1,524
53602046,Praha 1,Entire home/apt,4,1.0,2.0,0,655
53603079,Praha 1,Entire home/apt,10,2.5,6.0,0,1192
53603112,Praha 1,Entire home/apt,4,1.0,2.0,0,152
53603179,Praha 1,Entire home/apt,4,1.0,2.0,0,152
53603240,Praha 1,Entire home/apt,4,1.0,2.0,0,141
53603272,Praha 1,Entire home/apt,4,1.0,2.0,0,163
53607175,Praha 1,Private room,2,2.0,2.0,1,960
53607372,Praha 3,Entire home/apt,2,1.0,1.0,0,653
53617476,Praha 1,Entire home/apt,4,1.0,3.0,0,826
53617596,Praha 2,Entire home/apt,2,1.0,1.0,0,231
53618452,Praha 3,Entire home/apt,2,1.0,1.0,0,202
53626776,Praha 4,Entire home/apt,4,1.0,2.0,0,85
53636808,Praha 2,Entire home/apt,4,1.0,2.0,0,704
53640606,Praha 5,Entire home/apt,7,1.0,2.0,0,750
53652339,Praha 2,Private room,3,1.0,2.0,0,680
53652962,Praha 2,Private room,2,1.0,2.0,0,615
53655174,Praha 6,Entire home/apt,4,1.5,3.0,0,709
53661439,Praha 5,Entire home/apt,4,1.5,2.0,0,705
53667155,Praha 7,Entire home/apt,6,1.0,2.0,0,72
53678291,Praha 6,Entire home/apt,4,1.0,4.0,0,898
53679323,Praha 4,Private room,2,1.5,2.0,1,670
53679326,Praha 4,Private room,2,1.5,1.0,1,654
53683112,Praha 7,Entire home/apt,6,1.0,1.0,0,72
53683223,Praha 7,Entire home/apt,2,1.0,1.0,0,56
53693551,Praha 1,Entire home/apt,2,1.0,1.0,0,272
53696133,Praha 7,Entire home/apt,2,1.0,2.0,0,651
53697256,Praha 7,Entire home/apt,10,2.0,2.0,0,2
53697442,Praha 7,Entire home/apt,2,1.0,2.0,0,687
53698084,Praha 1,Entire home/apt,6,1.0,2.0,0,893
53700377,Praha 2,Entire home/apt,6,1.5,3.0,0,757
53711007,Praha 3,Entire home/apt,1,1.0,1.0,0,296
53711589,Praha 3,Entire home/apt,2,1.0,2.0,0,522
53712537,Praha 2,Entire home/apt,7,1.0,4.0,0,1066
53716346,Praha 1,Entire home/apt,4,1.0,2.0,0,561
53718895,Praha 5,Entire home/apt,2,1.0,2.0,0,765
53727955,Praha 1,Entire home/apt,2,1.0,1.0,0,760
53729769,Praha 1,Private room,3,1.0,2.0,0,439
53729859,Praha 1,Private room,4,1.0,2.0,0,439
53729919,Praha 1,Private room,4,1.0,2.0,0,439
53730241,Praha 5,Entire home/apt,6,1.0,1.0,0,990
53730714,Praha 1,Private room,4,1.0,2.0,0,439
53730790,Praha 1,Private room,6,2.0,3.0,0,753
53733145,Praha 5,Private room,2,2.0,1.0,0,1046
53735157,Praha 2,Entire home/apt,2,1.0,1.0,0,567
53736196,Praha 1,Entire home/apt,4,1.0,2.0,0,937
53737873,Praha 2,Entire home/apt,2,1.0,1.0,0,556
53739330,Praha 1,Entire home/apt,2,1.0,1.0,0,569
53744244,Praha 1,Entire home/apt,2,1.0,1.0,0,835
53745483,Praha 3,Entire home/apt,4,1.5,1.0,0,198
53746612,Praha 1,Entire home/apt,2,1.0,2.0,0,617
53762930,Praha 1,Entire home/apt,4,1.0,2.0,0,656
53763100,Praha 1,Entire home/apt,2,1.0,2.0,0,603
53763172,Praha 1,Entire home/apt,4,1.0,2.0,0,585
53763233,Praha 1,Entire home/apt,4,1.0,2.0,0,585
53764089,Praha 1,Entire home/apt,4,1.0,2.0,0,606
53764113,Praha 1,Entire home/apt,4,1.0,2.0,0,585
53764165,Praha 1,Entire home/apt,2,1.0,1.0,0,652
53764210,Praha 1,Entire home/apt,2,1.0,2.0,0,603
53764266,Praha 1,Entire home/apt,4,1.0,2.0,0,585
53764950,Praha 1,Entire home/apt,3,1.0,2.0,0,529
53768623,Praha 2,Entire home/apt,9,3.0,9.0,0,279
53769588,Praha 8,Entire home/apt,2,1.0,1.0,0,155
53779398,Praha 7,Entire home/apt,2,1.0,1.0,0,569
53789736,Praha 1,Entire home/apt,8,2.0,4.0,0,184
53790294,Praha 1,Entire home/apt,2,1.0,1.0,0,204
53790563,Praha 1,Entire home/apt,4,1.0,2.0,0,433
53792409,Praha 5,Entire home/apt,2,1.0,1.0,0,227
53797440,Praha 3,Private room,1,1.0,1.0,0,261
53801926,Praha 11,Entire home/apt,2,1.0,1.0,0,354
53803179,Praha 2,Private room,2,1.0,2.0,0,774
53804933,Praha 1,Entire home/apt,4,1.0,1.0,0,679
53806446,Praha 7,Entire home/apt,4,1.0,2.0,0,434
53806867,Praha 7,Entire home/apt,8,2.0,2.0,0,73
53823361,Praha 10,Private room,2,1.0,1.0,0,141
53826069,Praha 7,Entire home/apt,6,1.0,3.0,0,722
53839510,Praha 3,Entire home/apt,2,1.0,2.0,0,570
53844196,Praha 2,Entire home/apt,6,1.0,2.0,0,1025
53844925,Praha 7,Entire home/apt,8,1.0,8.0,0,1027
53845073,Praha 1,Entire home/apt,9,3.0,8.0,0,989
53856977,Praha 1,Entire home/apt,6,1.5,3.0,0,1001
53858060,Praha 1,Entire home/apt,2,1.0,1.0,0,506
53859398,Praha 1,Private room,4,1.5,4.0,1,617
53871286,Praha 1,Entire home/apt,6,1.5,2.0,0,975
53871491,Praha 1,Entire home/apt,6,2.0,3.0,0,968
53872866,Praha 3,Entire home/apt,2,1.0,2.0,0,207
53878993,Praha 2,Entire home/apt,2,1.0,1.0,0,560
53888923,Praha 2,Entire home/apt,4,3.5,2.0,0,1264
53892136,Praha 2,Entire home/apt,4,2.5,2.0,0,1107
53897548,Praha 8,Entire home/apt,2,1.5,1.0,0,779
53902679,Praha 2,Entire home/apt,4,1.0,2.0,0,772
53903615,Praha 1,Entire home/apt,4,1.0,4.0,0,810
53904511,Praha 1,Private room,4,3.5,4.0,1,653
53917186,Praha 1,Private room,4,3.5,4.0,1,578
53931928,Praha 8,Entire home/apt,2,1.0,1.0,0,208
53948937,Praha 1,Entire home/apt,4,1.0,2.0,0,436
53950246,Praha 1,Entire home/apt,5,1.0,2.0,0,890
53954236,Praha 1,Entire home/apt,5,1.5,5.0,0,351
53962031,Praha 3,Entire home/apt,2,1.0,2.0,0,522
53962384,Praha 1,Entire home/apt,6,1.5,3.0,0,988
53965461,Praha 1,Entire home/apt,6,1.5,2.0,0,944
53968699,Praha 3,Entire home/apt,1,1.0,1.0,0,254
53980782,Praha 1,Entire home/apt,6,1.5,3.0,0,989
53981157,Praha 1,Entire home/apt,6,1.5,2.0,0,887
53989062,Praha 2,Entire home/apt,2,1.0,1.0,0,631
53990710,Praha 1,Entire home/apt,3,1.0,3.0,0,1305
54000162,Praha 1,Entire home/apt,6,1.5,3.0,0,983
54004739,Praha 1,Entire home/apt,3,1.0,2.0,0,485
54013863,Praha 8,Entire home/apt,2,1.5,2.0,0,683
54027813,Praha 1,Private room,2,1.0,2.0,1,19
54033410,Praha 1,Entire home/apt,2,1.5,1.0,0,911
54036033,Praha 3,Entire home/apt,2,1.0,1.0,0,732
54043605,Praha 1,Entire home/apt,8,2.0,3.0,0,959
54047154,Praha 3,Entire home/apt,4,1.0,2.0,0,111
54047462,Praha 3,Entire home/apt,2,1.0,2.0,0,602
54051717,Praha 5,Entire home/apt,6,1.5,4.0,0,1177
54062492,Praha 1,Entire home/apt,12,2.5,7.0,0,190
54103680,Praha 8,Entire home/apt,2,1.0,1.0,0,775
54113912,Praha 1,Entire home/apt,3,1.5,3.0,0,827
54158445,Praha 1,Entire home/apt,4,1.0,3.0,0,494
54174461,Praha 4,Entire home/apt,4,1.0,1.0,0,684
54176374,Praha 2,Entire home/apt,3,2.0,2.0,0,802
54191291,Praha 5,Entire home/apt,6,2.5,3.0,0,251
54192343,Praha 2,Entire home/apt,6,2.5,3.0,0,1153
54224389,Praha 1,Private room,2,1.0,1.0,0,1614
54227928,Praha 1,Entire home/apt,4,1.0,2.0,0,526
54235868,Praha 1,Entire home/apt,3,1.0,1.0,0,494
54237431,Praha 12,Entire home/apt,3,1.0,2.0,0,730
54237916,Praha 1,Entire home/apt,2,1.0,1.0,0,467
54239365,Praha 1,Entire home/apt,3,1.0,1.0,0,484
54239819,Praha 1,Entire home/apt,4,1.0,1.0,0,484
54252361,Praha 3,Entire home/apt,4,1.0,2.0,0,611
54255507,Praha 2,Entire home/apt,3,1.0,1.0,0,812
54268567,Praha 7,Entire home/apt,6,3.0,3.0,0,1056
54341402,Praha 8,Entire home/apt,4,1.0,3.0,0,735
54347381,Praha 18,Entire home/apt,2,1.5,1.0,0,1106
54348231,Praha 7,Entire home/apt,4,1.0,1.0,0,61
54349675,Praha 7,Entire home/apt,4,1.0,2.0,0,216
54353926,Praha 1,Entire home/apt,3,1.0,2.0,0,507
54364092,Praha 8,Private room,1,1.0,1.0,1,150
54373205,Praha 1,Entire home/apt,2,1.0,1.0,0,614
54376149,Praha 1,Entire home/apt,4,1.0,2.0,0,1090
501890106625946603,Praha 2,Entire home/apt,4,1.5,4.0,0,166
523844687273082397,Praha 10,Private room,2,1.5,1.0,1,433
527975760095253942,Praha 3,Private room,1,1.5,1.0,1,864
538385547992333448,Praha 1,Entire home/apt,8,1.0,4.0,0,788
543276333842810587,Praha 2,Entire home/apt,4,1.0,2.0,0,728
544636674251076884,Praha 1,Private room,2,3.5,1.0,1,534
545326347005608890,Praha 8,Entire home/apt,2,1.0,2.0,0,451
546214592477784551,Praha 2,Entire home/apt,6,2.0,6.0,0,219
546402108055296765,Praha 2,Entire home/apt,2,1.0,1.0,0,562
546915423092302243,Praha 6,Entire home/apt,6,1.5,3.0,0,522
547577134262527810,Praha 4,Entire home/apt,4,1.0,3.0,0,826
548388390964508608,Praha 1,Entire home/apt,6,1.0,4.0,0,249
548945273375137153,Praha 1,Entire home/apt,4,1.0,1.0,0,624
549634010893335904,Praha 1,Entire home/apt,6,1.5,2.0,0,928
549888495900664839,Praha 1,Private room,4,1.0,2.0,0,442
549895139262130249,Praha 1,Private room,10,4.0,5.0,0,372
552008863063856239,Praha 1,Entire home/apt,2,1.0,1.0,0,1117
552758600478945791,Praha 3,Entire home/apt,3,1.5,3.0,0,515
554071405932165252,Praha 3,Entire home/apt,2,1.0,1.0,0,635
556365243689345557,Praha 2,Entire home/apt,4,1.0,2.0,0,627
556556457044309203,Praha 2,Entire home/apt,2,1.0,1.0,0,894
557179802514508729,Praha 2,Entire home/apt,6,1.5,3.0,0,877
557703778801173918,Praha 1,Entire home/apt,13,2.0,8.0,0,907
558338163300138792,Praha 2,Entire home/apt,6,1.0,3.0,0,1080
558468345522457879,Praha 5,Entire home/apt,2,1.0,1.0,0,804
558499102098817643,Praha 5,Entire home/apt,3,1.0,2.0,0,917
560063171218539334,Praha 1,Private room,2,1.5,1.0,1,559
562272626657129375,Praha 1,Private room,16,10.0,8.0,0,273
562312884888782449,Praha 10,Private room,2,1.0,1.0,1,969
562734404083023984,Praha 3,Entire home/apt,4,2.0,3.0,0,118
562859890357350904,Praha 1,Entire home/apt,6,1.0,4.0,0,1595
563399896195330715,Praha 2,Private room,2,1.0,1.0,1,365
563570347606104438,Praha 1,Private room,2,1.5,2.0,1,650
563617500341465247,Praha 2,Entire home/apt,6,1.5,5.0,0,541
563843594538296873,Praha 1,Private room,2,1.0,2.0,0,339
564123971727322975,Praha 1,Entire home/apt,10,2.0,9.0,0,957
564838820528131925,Praha 1,Entire home/apt,6,1.5,3.0,0,719
564965917017330704,Praha 7,Entire home/apt,14,3.0,5.0,0,309
565017895206644332,Praha 1,Entire home/apt,2,1.0,1.0,0,260
565709024262053966,Praha 7,Entire home/apt,12,2.0,3.0,0,393
565751894846148027,Praha 1,Private room,2,1.0,1.0,1,232
565780603905942707,Praha 14,Entire home/apt,6,1.0,6.0,0,692
565987156110453279,Praha 13,Entire home/apt,4,1.0,3.0,0,439
566269454951218327,Praha 3,Entire home/apt,4,1.0,4.0,0,226
566364717156239175,Praha 1,Entire home/apt,8,1.5,5.0,0,1228
566620745986600768,Praha 7,Entire home/apt,4,1.0,2.0,0,354
567002485529912033,Praha 1,Entire home/apt,8,1.0,5.0,0,668
567282942245061472,Praha 7,Entire home/apt,8,1.0,2.0,0,376
567340758209635363,Praha 2,Private room,5,1.0,5.0,0,339
567732909202437125,Praha 1,Entire home/apt,5,1.0,3.0,0,839
568422466850858696,Praha 4,Entire home/apt,4,1.5,4.0,0,668
568617735357853661,Praha 2,Entire home/apt,8,1.5,3.0,0,726
569368105761623632,Praha 4,Entire home/apt,3,1.0,2.0,0,823
570663946849335002,Praha 1,Entire home/apt,3,1.0,2.0,0,577
571613801667241219,Praha 1,Entire home/apt,4,1.0,2.0,0,769
572806105822101372,Praha 1,Private room,2,1.0,1.0,0,505
573179467186274985,Praha 8,Entire home/apt,4,1.0,2.0,0,632
573599322816665913,Praha 2,Entire home/apt,4,2.0,2.0,0,789
573640761431356700,Praha 2,Entire home/apt,6,2.0,3.0,0,1142
573681518214710782,Praha 2,Entire home/apt,6,1.5,3.0,0,1167
573700941252692664,Praha 1,Entire home/apt,6,1.5,3.0,0,1145
573708983676316859,Praha 1,Entire home/apt,6,1.5,3.0,0,950
573713755612075367,Praha 1,Entire home/apt,2,1.0,1.0,0,796
573716810599529788,Praha 1,Entire home/apt,4,1.0,2.0,0,1167
573720939573423292,Praha 1,Entire home/apt,4,1.5,2.0,0,1261
573726829953593644,Praha 1,Entire home/apt,6,1.5,3.0,0,1240
573799499471181972,Praha 10,Private room,2,1.5,2.0,0,569
573893567515302462,Praha 6,Entire home/apt,4,1.0,2.0,0,379
574545859887278810,Praha 3,Entire home/apt,4,1.5,2.0,0,577
574585493753363918,Praha 3,Entire home/apt,2,1.0,1.0,0,831
574595646101915182,Praha 5,Entire home/apt,4,1.5,2.0,0,769
576432111168706874,Praha 3,Entire home/apt,4,1.5,1.0,0,706
576886791651077860,Praha 1,Entire home/apt,5,1.5,5.0,0,331
576900299901649321,Praha 2,Entire home/apt,5,2.0,5.0,0,265
577429011749695668,Praha 1,Entire home/apt,4,1.5,2.0,0,803
578054488774466735,Praha 12,Entire home/apt,2,1.0,1.0,0,245
578063733053979239,Praha 2,Entire home/apt,4,1.0,1.0,0,755
578064679428452299,Praha 5,Entire home/apt,3,1.0,2.0,0,470
579512096385198017,Praha 2,Entire home/apt,3,1.5,2.0,0,1275
579613317568924206,Praha 2,Private room,2,2.5,2.0,1,161
580240320779191434,Praha 4,Entire home/apt,4,1.0,2.0,0,698
580311586942431662,Praha 10,Entire home/apt,10,2.5,10.0,0,149
580335204708706782,Praha 1,Entire home/apt,2,1.0,1.0,0,799
582306446715701517,Praha 2,Entire home/apt,3,1.0,2.0,0,514
582363866024352030,Praha 1,Entire home/apt,3,1.0,1.0,0,533
582378588004148710,Praha 1,Entire home/apt,2,1.0,1.0,0,519
582493801914010393,Praha 3,Entire home/apt,2,1.0,2.0,0,937
582607297990828650,Praha 5,Entire home/apt,6,1.5,3.0,0,705
583202988296717722,Praha 8,Entire home/apt,4,1.0,2.0,0,785
583218188797972379,Praha 10,Entire home/apt,2,1.0,1.0,0,866
583725448654461407,Praha 2,Entire home/apt,6,1.0,4.0,0,770
583957186147651516,Praha 1,Entire home/apt,2,1.5,1.0,0,614
583964234005768864,Praha 3,Entire home/apt,2,1.0,1.0,0,727
583970901420070935,Praha 3,Entire home/apt,2,1.0,1.0,0,695
583976846409328181,Praha 8,Entire home/apt,4,1.0,2.0,0,624
583980620184799560,Praha 1,Entire home/apt,2,1.0,1.0,0,646
584105689332223505,Praha 3,Entire home/apt,5,1.0,3.0,0,593
584359518463727324,Praha 3,Entire home/apt,4,1.0,2.0,0,588
584368039184675213,Praha 3,Entire home/apt,4,1.0,3.0,0,588
584480163776409555,Praha 1,Entire home/apt,4,1.0,2.0,0,765
584518236773522057,Praha 1,Entire home/apt,2,1.0,2.0,0,735
584524059479589623,Praha 1,Entire home/apt,4,1.0,2.0,0,756
584529660090140948,Praha 1,Entire home/apt,16,2.5,15.0,0,1637
584540518079876349,Praha 1,Entire home/apt,4,1.0,2.0,0,745
584543801446123799,Praha 1,Entire home/apt,4,1.0,2.0,0,711
584547999824405651,Praha 1,Entire home/apt,4,1.0,2.0,0,748
584654406404836341,Praha 8,Entire home/apt,8,1.5,6.0,0,943
584702968107137958,Praha 1,Entire home/apt,16,3.0,19.0,0,1665
584717200998562320,Praha 1,Private room,2,1.0,2.0,0,227
584720457552828944,Praha 1,Private room,4,1.0,4.0,1,204
584724159870604517,Praha 2,Private room,3,1.0,3.0,1,204
584728869956344385,Praha 1,Private room,3,1.0,3.0,1,204
584730999005128520,Praha 1,Private room,5,1.0,5.0,1,204
584822922239280982,Praha 3,Entire home/apt,5,1.0,3.0,0,565
585186759116895623,Praha 18,Entire home/apt,3,1.0,1.0,0,918
585193269877288249,Praha 1,Entire home/apt,2,1.0,1.0,0,101
585222292163839239,Praha 1,Entire home/apt,2,1.0,1.0,0,685
585327271522122362,Praha 1,Entire home/apt,6,1.5,4.0,0,832
585833234181514496,Praha 8,Entire home/apt,6,1.5,3.0,0,293
586137842927333355,Praha 8,Entire home/apt,2,1.0,1.0,0,472
586241320784458510,Praha 1,Private room,1,1.0,1.0,0,1085
586616438498890912,Praha 3,Entire home/apt,2,1.0,1.0,0,724
586850089640047212,Praha 2,Entire home/apt,4,1.5,2.0,0,681
587474041112640996,Praha 3,Entire home/apt,2,1.0,1.0,0,810
587555974148333129,Praha 2,Entire home/apt,5,1.0,3.0,0,644
587715777579754425,Praha 8,Entire home/apt,4,1.5,3.0,0,789
589026400778637164,Praha 16,Entire home/apt,2,1.0,1.0,0,387
589045744824205312,Praha 3,Entire home/apt,2,1.0,1.0,0,636
589176132338674532,Praha 3,Entire home/apt,5,1.0,3.0,0,608
589555634588136927,Praha 1,Entire home/apt,16,2.5,22.0,0,387
589771196309824524,Praha 1,Entire home/apt,2,1.0,1.0,0,503
589896602730667832,Praha 3,Entire home/apt,4,1.0,3.0,0,672
590409765822939031,Praha 1,Entire home/apt,4,1.5,4.0,0,387
591365944820759882,Praha 16,Entire home/apt,2,1.0,1.0,0,333
591850344317977426,Praha 2,Entire home/apt,2,1.0,2.0,0,385
591985222305915396,Praha 3,Entire home/apt,4,1.0,2.0,0,585
592034034746157199,Praha 1,Entire home/apt,2,1.0,1.0,0,100
592442720505524924,Praha 15,Entire home/apt,3,1.0,1.0,0,1147
592714864325690684,Praha 8,Entire home/apt,2,1.0,2.0,0,633
592735088264961071,Praha 1,Entire home/apt,2,1.0,1.0,0,739
593075697161817844,Praha 2,Private room,2,1.5,1.0,1,96
593198355041369491,Praha 1,Entire home/apt,4,1.0,2.0,0,718
593374147313775170,Praha 1,Entire home/apt,2,1.0,1.0,0,755
593395606292367349,Praha 1,Entire home/apt,6,1.5,4.0,0,1152
593855442896564501,Praha 8,Entire home/apt,5,1.0,3.0,0,711
594228430684625694,Praha 1,Entire home/apt,3,1.0,2.0,0,503
594584572178639992,Praha 1,Entire home/apt,16,2.0,12.0,0,1195
594706691616377601,Praha 8,Entire home/apt,4,1.0,2.0,0,731
594928656370576114,Praha 4,Entire home/apt,6,1.0,4.0,0,957
595311246496785849,Praha 7,Entire home/apt,8,1.0,3.0,0,71
595440455155255199,Praha 7,Entire home/apt,3,1.5,2.0,0,1115
595557379124432991,Praha 1,Entire home/apt,3,1.0,2.0,0,535
595602728400224715,Praha 2,Entire home/apt,2,1.5,1.0,0,497
595631534614970977,Praha 5,Entire home/apt,5,1.0,3.0,0,1064
595681467443778058,Praha 2,Entire home/apt,3,1.0,2.0,0,1032
596075973081165364,Praha 7,Entire home/apt,3,1.5,2.0,0,1003
596124816008000123,Praha 10,Entire home/apt,4,1.0,3.0,0,641
596376429839030741,Praha 8,Entire home/apt,4,1.5,3.0,0,721
596377134092067433,Praha 1,Private room,2,1.0,1.0,1,273
596415769880786799,Praha 1,Private room,2,1.0,1.0,1,276
596428850640939535,Praha 3,Private room,2,1.0,2.0,1,149
596950802999873149,Praha 1,Entire home/apt,16,2.0,19.0,0,587
596969950955938756,Praha 2,Entire home/apt,2,1.0,1.0,0,453
596975670043472875,Praha 16,Entire home/apt,4,1.5,1.0,0,747
597025026110001521,Praha 2,Entire home/apt,3,1.5,2.0,0,420
597610745403806836,Praha 6,Entire home/apt,4,1.0,2.0,0,568
597611012915822508,Praha 6,Entire home/apt,2,1.0,1.0,0,576
597742242699036918,Praha 1,Entire home/apt,9,2.0,9.0,0,853
597872460959566266,Praha 2,Entire home/apt,3,1.0,2.0,0,499
597875465362956716,Praha 1,Entire home/apt,2,1.0,1.0,0,444
598142729159133912,Praha 2,Entire home/apt,4,1.0,1.0,0,541
598196232967286854,Praha 8,Entire home/apt,6,2.5,4.0,0,1082
598200603717305240,Praha 8,Entire home/apt,7,1.5,4.0,0,850
598200904566882124,Praha 8,Entire home/apt,4,1.0,3.0,0,731
598291927968547503,Praha 12,Entire home/apt,4,1.0,2.0,0,168
598314813577245986,Praha 1,Entire home/apt,3,1.0,1.0,0,580
598364329374150942,Praha 5,Entire home/apt,6,1.0,3.0,0,842
598528660127694721,Praha 1,Entire home/apt,6,1.0,2.0,0,297
