listing_id,date,price,minimum_nights,maximum_nights,in_season,weekend,new_year,busy,neighbourhood_cleansed,room_type,accommodates,bathrooms_numeric,beds,bathrooms_shared,amenities_num,adjusted_price,host_response_time,host_is_superhost,ranking,Distance,Verification,reviews_per_month,instant_bookable,last_review,has_availability,availability_30,sentiment_score
53655174,2024-06-15,2505.0,3,1125,1,1,0,0.3150684931506849,Praha 6,Entire home/apt,4,1.5,3.0,0,709,2505.0,0.0,t,4.79,5.647773904731127,Both,0.66,t,9.0,t,10,0.6201995377029691
30970384,2024-06-15,3807.0,3,99,1,1,0,0.0821917808219178,Praha 1,Entire home/apt,2,1.0,2.0,0,1002,2542.0,0.0,f,4.25,3.855206085764145,Both,0.55,t,13.0,t,19,0.7071040272712708
10312861,2024-06-15,2210.0,3,1125,1,1,0,0.1561643835616438,Praha 5,Entire home/apt,4,1.0,2.0,0,257,1965.0,0.0,f,4.73,85.80930179919932,Both,1.6,t,9.0,t,13,0.6458609550177645
5247792,2024-06-15,1610.0,6,1125,1,1,0,0.0,Praha 16,Entire home/apt,3,1.0,2.0,0,1077,1500.0,0.0,f,4.67,162.7962713434561,Both,0.17,f,11.0,t,30,0.5636258675501897
10111580,2024-06-15,7368.0,2,500,1,1,0,0.0,Praha 6,Entire home/apt,5,1.0,4.0,0,310,7368.0,3.0,f,3.0,5.647773904731127,Both,0.04,f,80.0,t,30,0.5008207758267721
857128117288038263,2024-06-15,1470.0,2,1125,1,1,0,0.2,Praha 3,Entire home/apt,2,1.0,1.0,0,712,2000.0,0.0,t,4.91,3.1742847596468065,Both,2.13,f,7.0,t,3,0.7744734287261963
53099497,2024-06-15,3500.0,4,365,1,1,0,0.6301369863013698,Praha 2,Entire home/apt,2,1.0,1.0,0,147,3500.0,2.0,f,0.0,1.6796561374309336,Both,0.14,f,10.0,t,0,0.777752161026001
854289205480923339,2024-06-15,2456.0,3,1125,1,1,0,1.0,Praha 5,Entire home/apt,3,1.0,1.0,0,29,2456.0,0.0,f,0.0,5.973202765973969,only profile,0.0,f,0.0,f,0,
970173672290483543,2024-06-15,1351.0,1,1125,1,1,0,0.6246575342465753,Praha 3,Entire home/apt,2,1.0,1.0,0,79,1719.0,0.0,f,0.0,490.1572443129741,only identity,0.0,f,0.0,t,12,
832567015425420041,2024-06-15,17442.0,1,999,1,1,0,0.736986301369863,Praha 8,Entire home/apt,2,1.0,1.0,0,579,2558.0,0.0,f,4.64,5.286658858414812,Both,2.27,t,8.0,t,17,0.6726021213190896
12001145,2024-06-15,5894.0,2,1125,1,1,0,0.136986301369863,Praha 2,Entire home/apt,7,1.0,4.0,0,125,2947.0,0.0,f,4.74,1.6796561374309336,Both,0.35,f,8.0,t,17,0.6280760111347321
840998779658221582,2024-06-15,3144.0,1,100,1,1,0,0.8684931506849315,Praha 1,Entire home/apt,2,1.5,2.0,0,803,3144.0,0.0,f,4.25,3.855206085764145,Both,0.63,t,10.0,t,4,0.5758707001805305
17383493,2024-06-15,2500.0,2,1125,1,1,0,0.5123287671232877,Praha 3,Entire home/apt,2,1.0,1.0,0,564,2500.0,0.0,t,4.97,3.1742847596468065,Both,1.98,t,7.0,t,7,0.6942802836688665
739916522328890493,2024-06-15,2400.0,1,10,1,1,0,0.010958904109589,Praha 3,Private room,4,1.0,1.0,1,479,2400.0,0.0,f,4.71,490.1572443129741,Both,0.7,f,8.0,t,26,0.6186169726508004
872634052454822672,2024-06-15,3500.0,4,60,1,1,0,0.7945205479452054,Praha 2,Entire home/apt,8,2.0,4.0,0,76,3500.0,2.0,f,0.0,1.6796561374309336,Both,0.0,f,0.0,f,15,
641174982181870937,2024-06-14,1500.0,2,1125,1,1,0,1.0,Praha 2,Private room,2,1.0,1.0,1,208,1200.0,0.0,f,4.2,1.6796561374309336,Both,0.36,t,8.0,t,0,0.51789990067482
910146758657200254,2024-06-14,3070.0,2,1125,1,1,0,0.8082191780821918,Praha 1,Entire home/apt,4,1.0,2.0,0,50,3070.0,0.0,f,4.33,253.0973377228765,Both,2.5,t,8.0,t,16,0.5894747376441956
33969486,2024-06-14,1424.0,3,354,1,1,0,0.0082191780821917,Praha 8,Entire home/apt,2,1.0,1.0,0,765,1396.0,0.0,f,0.0,73.61255836920013,Both,0.61,f,9.0,t,27,0.5891000628471375
4636980,2024-06-14,6050.0,3,1125,1,1,0,0.5589041095890411,Praha 1,Entire home/apt,8,2.0,3.0,0,358,3960.0,0.0,t,4.95,3.855206085764145,Both,1.42,f,8.0,t,9,0.7506726970405955
21579914,2024-06-14,3500.0,2,1125,1,1,0,0.852054794520548,Praha 1,Entire home/apt,5,1.5,5.0,0,562,2800.0,0.0,t,4.72,3.855206085764145,Both,2.61,t,8.0,t,10,0.6651487855180618
19857718,2024-06-14,1300.0,7,1125,1,1,0,0.2246575342465753,Praha 3,Entire home/apt,2,1.0,2.0,0,227,1300.0,1.0,t,4.83,490.1572443129741,Both,1.2,t,8.0,t,0,0.6703438511626287
771515344444345833,2024-06-14,15901.0,5,1125,1,1,0,0.2219178082191781,Praha 1,Entire home/apt,7,1.0,4.0,0,493,8127.0,0.0,f,0.0,3.855206085764145,Both,0.27,t,11.0,t,16,0.53851717710495
871504811549699436,2024-06-14,2200.0,1,365,1,1,0,0.0410958904109589,Praha 4,Entire home/apt,6,1.0,4.0,0,733,2200.0,0.0,f,0.0,485.8029655737769,Both,0.3,t,10.0,t,17,0.6445403695106506
31635192,2024-06-14,8473.0,1,999,1,1,0,0.9123287671232876,Praha 1,Entire home/apt,5,1.0,3.0,0,179,8473.0,0.0,f,4.59,3.855206085764145,Both,0.57,t,10.0,t,5,0.659808357556661
658749156166658966,2024-06-14,17442.0,2,999,1,1,0,0.989041095890411,Praha 3,Entire home/apt,2,1.0,1.0,0,531,1605.0,0.0,f,4.81,3.1742847596468065,Both,1.81,f,7.0,t,1,0.6771204815461085
19166708,2024-06-14,1449.0,2,1125,1,1,0,0.6136986301369863,Praha 10,Entire home/apt,3,1.0,3.0,0,826,1377.0,1.0,f,4.71,490.3585005001365,Both,2.8,f,8.0,t,12,0.6249165794310662
2308808,2024-06-14,2431.0,1,1125,1,1,0,0.210958904109589,Praha 2,Entire home/apt,5,1.0,1.0,0,315,24534.0,1.0,t,4.79,1.6796561374309336,Both,0.13,f,13.0,t,3,0.6762239933013916
613096410349903181,2024-06-14,9603.0,3,999,1,1,0,0.2328767123287671,Praha 8,Entire home/apt,2,1.0,1.0,0,338,6410.0,0.0,t,4.49,5.286658858414812,Both,2.08,t,8.0,t,6,0.6280250476939337
8731590,2024-06-14,17191.0,1,1124,1,1,0,0.1643835616438356,Praha 1,Entire home/apt,6,1.5,2.0,0,427,17191.0,0.0,f,4.85,3.855206085764145,Both,0.2,t,15.0,t,8,0.716933045317145
35822492,2024-06-14,3537.0,1,1125,1,1,0,0.0,Praha 2,Hotel room,1,1.0,2.0,0,323,3537.0,0.0,f,0.0,488.24500183806487,Both,0.06,t,24.0,t,30,0.5858660340309143
944597282484552031,2024-06-14,1300.0,1,1125,1,1,0,0.6356164383561644,Praha 4,Entire home/apt,2,1.0,1.0,0,424,1300.0,0.0,f,4.89,1.234721465780256,Both,5.51,f,7.0,t,16,0.5057080917888217
634490927122271396,2024-06-14,2000.0,2,15,1,1,0,0.7068493150684931,Praha 3,Private room,2,1.0,1.0,1,52,2000.0,0.0,f,0.0,3.1742847596468065,Both,0.13,f,22.0,t,0,0.5215470492839813
910804189024736062,2024-06-14,3070.0,1,1125,1,1,0,0.3917808219178082,Praha 1,Entire home/apt,4,1.0,2.0,0,63,2947.0,2.0,f,0.0,488.051470834979,only identity,0.0,f,0.0,t,9,
689591157124259956,2024-06-14,5649.0,3,99,1,1,0,0.7835616438356164,Praha 1,Entire home/apt,6,1.0,3.0,0,573,5649.0,0.0,t,4.86,3.855206085764145,Both,2.09,t,7.0,t,11,0.6225441924550317
775188797772873998,2024-06-14,770.0,30,90,1,1,0,0.8493150684931506,Praha 10,Entire home/apt,2,0.0,2.0,0,24,770.0,1.0,f,0.0,3.8180694127366808,Both,0.0,f,0.0,t,1,
1169103,2024-06-14,5624.0,1,100,1,1,0,0.0273972602739726,Praha 2,Entire home/apt,4,1.0,4.0,0,462,5133.0,0.0,t,4.67,1.6796561374309336,Both,0.24,t,10.0,t,27,0.5977068195740382
53871491,2024-06-14,7662.0,2,1125,1,1,0,0.1863013698630137,Praha 1,Entire home/apt,6,2.0,3.0,0,968,7653.0,0.0,t,4.88,3.855206085764145,Both,6.16,t,8.0,t,7,0.7298065460929575
14611669,2024-06-14,1695.0,3,1125,1,1,0,0.8821917808219178,Praha 1,Entire home/apt,3,1.0,2.0,0,373,1695.0,0.0,f,4.42,0.7877115843104531,Both,1.06,t,7.0,t,10,0.6223332981268564
53823361,2024-06-14,800.0,1,365,1,1,0,1.0,Praha 10,Private room,2,1.0,1.0,0,141,500.0,1.0,f,0.0,490.3585005001365,Both,0.0,f,0.0,t,0,
21277906,2024-06-14,958.0,7,1125,1,1,0,1.0,Praha 6,Entire home/apt,4,1.0,1.0,0,315,958.0,0.0,f,4.73,5.647773904731127,Both,1.39,f,8.0,t,0,0.6394701862335205
50925756,2024-06-14,3684.0,1,1125,1,1,0,0.0301369863013698,Praha 7,Entire home/apt,10,2.5,2.0,0,316,3684.0,3.0,f,4.57,489.8628758611649,Both,0.27,f,10.0,t,24,0.5733462061200824
740801134479147478,2024-06-14,1602.0,1,365,1,1,0,0.0657534246575342,Praha 10,Entire home/apt,4,1.0,4.0,0,112,1602.0,0.0,f,3.5,490.3585005001365,Both,0.78,t,7.0,t,24,0.5412367843091488
9990108,2024-06-13,926.0,2,1125,1,0,0,0.1315068493150684,Praha 3,Entire home/apt,4,1.0,4.0,0,351,926.0,1.0,t,4.84,3.1742847596468065,Both,3.32,f,7.0,t,5,0.6791213874060374
570663946849335002,2024-06-13,1203.0,1,100,1,0,0,0.8164383561643835,Praha 1,Entire home/apt,3,1.0,2.0,0,577,1203.0,0.0,f,4.42,3.855206085764145,Both,0.69,t,7.0,t,22,0.5816432361801466
859312099619610197,2024-06-13,3998.0,2,365,1,0,0,0.5452054794520548,Praha 2,Entire home/apt,6,1.0,3.0,0,646,3996.0,0.0,t,4.91,488.24500183806487,Both,1.98,t,7.0,t,10,0.6304090131412853
52157747,2024-06-13,3414.0,12,1125,1,0,0,0.2054794520547945,Praha 2,Entire home/apt,3,1.0,2.0,0,627,24534.0,1.0,f,0.0,1.6796561374309336,Both,0.08,f,22.0,t,4,0.6363184452056885
34073191,2024-06-13,1474.0,1,1125,1,0,0,0.6438356164383562,Praha 2,Entire home/apt,3,1.0,2.0,0,374,1474.0,0.0,f,4.22,1.6796561374309336,Both,0.17,t,10.0,t,13,0.6435418890582191
27544449,2024-06-13,2110.0,2,90,1,0,0,0.7534246575342466,Praha 5,Entire home/apt,5,1.0,5.0,0,88,2170.0,2.0,f,0.0,,Both,0.0,f,0.0,t,0,
791915684124104842,2024-06-13,2500.0,1,1125,1,0,0,0.3726027397260274,Praha 2,Entire home/apt,6,1.0,3.0,0,852,2250.0,0.0,t,4.87,1.6796561374309336,Both,7.04,t,7.0,t,7,0.6748801039867713
4482813,2024-06-13,1970.0,13,180,1,0,0,0.1835616438356164,Praha 5,Entire home/apt,2,1.0,2.0,0,434,1900.0,1.0,f,4.83,5.973202765973969,Both,0.31,f,9.0,t,5,0.670464347709309
20643670,2024-06-13,1200.0,3,1125,1,0,0,1.0,Praha 2,Entire home/apt,5,1.0,3.0,0,295,1200.0,0.0,f,4.76,488.24500183806487,Both,1.21,t,51.0,t,0,0.6037403097884222
9477340,2024-06-13,590.0,2,1125,1,0,0,0.3589041095890411,Praha 3,Private room,2,1.5,1.0,1,633,600.0,1.0,f,4.59,3.1742847596468065,Both,0.87,f,8.0,t,0,0.6332102203514518
858145700739393085,2024-06-13,2380.0,1,1125,1,0,0,0.5698630136986301,Praha 6,Entire home/apt,2,1.0,1.0,0,1004,2142.0,0.0,t,5.0,5.647773904731127,Both,4.6,t,8.0,t,15,0.6265604102611542
785392010918011922,2024-06-13,1237.0,1,1125,1,0,0,0.8986301369863013,Praha 14,Entire home/apt,4,1.0,2.0,0,523,1237.0,0.0,t,4.96,414.23859024206007,Both,6.1,t,7.0,t,22,0.5765948660519659
33947963,2024-06-13,950.0,3,14,1,0,0,1.0,Praha 5,Entire home/apt,2,1.0,1.0,0,377,950.0,0.0,t,4.93,5.973202765973969,Both,1.06,f,7.0,t,0,0.671055561879225
909536922806455242,2024-06-13,11297.0,1,99,1,0,0,0.7589041095890411,Praha 8,Entire home/apt,4,1.0,3.0,0,160,11297.0,0.0,f,5.0,492.2190967105784,Both,1.41,t,7.0,t,28,0.6081283291180929
50948212,2024-06-13,1793.0,3,1125,1,0,0,1.0,Praha 1,Entire home/apt,4,1.0,2.0,0,802,1793.0,0.0,t,4.88,3.855206085764145,Both,0.91,t,17.0,t,0,0.7146018172303835
660569416725322540,2024-06-13,1989.0,1,100,1,0,0,0.8301369863013699,Praha 2,Entire home/apt,2,1.0,1.0,0,541,1989.0,0.0,f,3.63,1.6796561374309336,Both,1.11,t,10.0,t,17,0.619245070964098
878759831860883513,2024-06-13,6140.0,1,365,1,0,0,0.8082191780821918,Praha 1,Entire home/apt,4,2.0,2.0,0,604,6164.0,0.0,f,4.89,3.855206085764145,Both,4.22,t,7.0,t,10,0.7253073818153806
646051436190872806,2024-06-12,1498.0,1,365,1,0,0,0.958904109589041,Praha 3,Entire home/apt,4,1.0,4.0,0,198,1498.0,1.0,f,0.0,490.1572443129741,Both,0.13,f,20.0,t,0,0.3819303959608078
653277003592718699,2024-06-12,9500.0,2,30,1,0,0,0.2219178082191781,Praha 1,Entire home/apt,9,2.0,4.0,0,769,8075.0,0.0,t,4.86,3.855206085764145,Both,4.39,t,7.0,t,4,0.691230569825028
641159228277411197,2024-06-12,1500.0,3,1125,1,0,0,1.0,Praha 2,Private room,2,2.0,1.0,1,251,1000.0,0.0,f,4.67,1.6796561374309336,Both,0.42,t,8.0,t,0,0.5818911989529928
21469649,2024-06-12,1277.0,2,1125,1,0,0,0.8246575342465754,Praha 10,Private room,2,1.0,1.0,0,603,1277.0,0.0,t,4.7,3.8180694127366808,Both,1.77,f,7.0,t,4,0.6376612110663269
13421563,2024-06-12,1228.0,2,1125,1,0,0,0.7698630136986301,Praha 4,Entire home/apt,4,1.0,3.0,0,722,1031.0,2.0,t,4.93,1.234721465780256,Both,0.46,f,8.0,t,21,0.6715013740993128
635297486902747142,2024-06-12,2940.0,2,1125,1,0,0,0.0520547945205479,Praha 2,Entire home/apt,4,1.0,2.0,0,778,2936.0,0.0,f,4.7,1.6796561374309336,Both,1.35,t,8.0,t,26,0.6451670065522194
654387009752813533,2024-06-12,1235.0,3,1125,1,0,0,1.0,Praha 9,Entire home/apt,4,1.0,4.0,0,1088,1235.0,0.0,f,4.75,494.9504391613621,Both,0.56,t,10.0,t,0,0.6351085547357798
661517987461001417,2024-06-12,6500.0,2,1125,1,0,0,0.663013698630137,Praha 2,Entire home/apt,10,2.0,4.0,0,910,4990.0,0.0,f,4.43,1.6796561374309336,Both,2.39,t,8.0,t,9,0.5665289780923298
938323863486579280,2024-06-12,1200.0,2,1125,1,0,0,1.0,Praha 2,Private room,2,1.0,1.0,0,52,1200.0,0.0,f,5.0,1.6796561374309336,Both,1.8,t,8.0,t,0,0.5763575832049052
33010856,2024-06-12,1129.0,2,1125,1,0,0,1.0,Praha 1,Entire home/apt,3,1.0,2.0,0,334,1106.0,0.0,f,4.52,3.855206085764145,Both,1.37,t,17.0,t,0,0.6608659072717031
48239133,2024-06-12,3782.0,2,1125,1,0,0,0.9397260273972604,Praha 2,Entire home/apt,8,1.0,4.0,0,355,3782.0,0.0,f,4.68,488.24500183806487,Both,3.01,t,7.0,t,3,0.6665821759364544
43906940,2024-06-12,1290.0,1,1125,1,0,0,1.0,Praha 2,Entire home/apt,2,1.5,3.0,0,142,740.0,0.0,f,4.31,488.24500183806487,only profile,0.33,f,35.0,f,0,0.5274924819286053
22723696,2024-06-12,1244.0,2,90,1,0,0,1.0,Praha 3,Entire home/apt,3,1.0,1.0,0,319,1290.0,0.0,f,4.65,3.1742847596468065,Both,1.82,t,42.0,t,0,0.601030889057344
822456,2024-06-12,13729.0,1,365,1,0,0,0.1643835616438356,Praha 2,Entire home/apt,9,1.0,9.0,0,324,2807.0,0.0,f,4.5,1.6796561374309336,Both,0.64,t,7.0,t,12,0.6016949583322574
13071034,2024-06-12,1100.0,2,15,1,0,0,1.0,Praha 2,Private room,2,1.5,2.0,1,148,1100.0,0.0,f,4.67,69.5440480151615,Both,0.14,f,53.0,t,0,0.6596016362309456
19685995,2024-06-12,3659.0,1,1125,1,0,0,0.2438356164383561,Praha 2,Entire home/apt,6,1.5,4.0,0,994,3659.0,0.0,t,4.92,1.6796561374309336,Both,2.66,f,7.0,t,5,0.7350618210434914
3480125,2024-06-12,982.0,1,60,1,0,0,0.9315068493150684,Praha 2,Entire home/apt,3,1.5,3.0,0,237,1375.0,0.0,t,4.8,1.6796561374309336,Both,1.62,f,7.0,t,15,0.6155864751719414
788398538934105748,2024-06-12,3627.0,2,1125,1,0,0,0.863013698630137,Praha 2,Entire home/apt,4,1.5,4.0,0,689,7174.0,0.0,f,4.81,1.6796561374309336,Both,3.13,t,7.0,t,2,0.6465170460718649
662756669005461481,2024-06-12,8000.0,2,11,1,0,0,1.0,Praha 10,Entire home/apt,4,1.0,4.0,0,616,8000.0,0.0,f,0.0,490.3585005001365,,0.07,f,21.0,f,0,0.3837608397006988
23799960,2024-06-12,1270.0,2,6,1,0,0,0.9068493150684932,Praha 14,Entire home/apt,3,1.0,3.0,0,391,899.0,0.0,f,5.0,414.23859024206007,Both,0.42,f,7.0,t,0,0.6318403007807555
823009135831593185,2024-06-12,1489.0,21,365,1,0,0,0.1808219178082191,Praha 2,Entire home/apt,4,1.0,1.0,0,596,1489.0,0.0,f,5.0,1.6796561374309336,Both,1.35,f,9.0,t,2,0.7295772773878915
15171124,2024-06-12,8760.0,1,1125,1,0,0,0.3232876712328767,Praha 1,Entire home/apt,4,2.0,4.0,0,486,3480.0,0.0,f,4.56,3.855206085764145,Both,1.25,t,10.0,t,8,0.629433712841552
26317490,2024-06-12,3119.0,3,1125,1,0,0,1.0,Praha 10,Entire home/apt,6,1.0,6.0,0,215,3119.0,0.0,f,4.29,71.09078262471576,Both,0.13,t,8.0,t,0,0.6122067272663116
31160105,2024-06-12,3156.0,2,1125,1,0,0,0.8849315068493151,Praha 1,Entire home/apt,5,1.0,3.0,0,613,3260.0,0.0,f,4.78,3.855206085764145,Both,1.12,t,7.0,t,8,0.6844713087193668
15658847,2024-06-12,14735.0,7,999,1,0,0,0.0904109589041095,Praha 1,Entire home/apt,4,1.0,2.0,0,441,14735.0,0.0,t,4.82,3.855206085764145,Both,1.17,t,7.0,t,9,0.7058825351689991
33512063,2024-06-12,3880.0,1,99,1,0,0,0.6356164383561644,Praha 1,Entire home/apt,4,1.5,2.0,0,481,1805.0,0.0,f,4.6,3.855206085764145,Both,0.29,t,16.0,t,9,0.6495175917943319
716756235277165482,2024-06-12,900.0,1,1125,1,0,0,0.9232876712328768,Praha 3,Private room,2,2.5,1.0,0,883,900.0,0.0,f,4.59,3.1742847596468065,Both,6.1,t,7.0,t,13,0.5823813286182042
33466888,2024-06-12,1891.0,5,1125,1,0,0,1.0,Praha 3,Entire home/apt,3,1.0,2.0,0,987,1891.0,1.0,f,5.0,3.1742847596468065,Both,0.15,f,9.0,t,0,0.67611238732934
49542060,2024-06-12,2640.0,3,1125,1,0,0,0.1835616438356164,Praha 2,Entire home/apt,4,2.0,2.0,0,827,2599.0,0.0,t,4.96,488.24500183806487,Both,2.28,f,8.0,t,10,0.7273544211472783
933028526075886414,2024-06-11,3094.0,2,365,1,0,0,0.5863013698630137,Praha 2,Entire home/apt,4,1.0,2.0,0,429,2505.0,0.0,f,0.0,1.6796561374309336,Both,0.0,t,0.0,t,18,
960033809829072693,2024-06-11,2304.0,2,1125,1,0,0,0.0356164383561643,Praha 3,Entire home/apt,2,1.0,1.0,0,217,2304.0,0.0,f,0.0,490.1572443129741,only identity,2.0,t,7.0,t,17,0.6480037569999695
33033335,2024-06-11,2063.0,3,1125,1,0,0,0.6109589041095891,Praha 1,Entire home/apt,6,1.0,2.0,0,513,3659.0,0.0,f,4.36,3.855206085764145,Both,3.7,t,7.0,t,4,0.6431967703824116
739516172051858561,2024-06-11,2000.0,2,1125,1,0,0,0.5178082191780822,Praha 4,Entire home/apt,3,1.5,2.0,0,567,2902.0,0.0,f,4.56,1.234721465780256,Both,1.48,t,9.0,t,9,0.587719488888979
44131074,2024-06-11,7122.0,3,999,1,0,0,0.0986301369863013,Praha 1,Entire home/apt,4,1.0,1.0,0,629,6410.0,0.0,t,4.9,3.855206085764145,Both,4.59,t,7.0,t,2,0.7024259781164508
646141953350329913,2024-06-11,1989.0,1,100,1,0,0,0.8082191780821918,Praha 2,Entire home/apt,1,1.0,1.0,0,560,1989.0,0.0,f,4.07,1.6796561374309336,Both,0.93,t,7.0,t,25,0.5393917858600616
40936996,2024-06-11,3500.0,1,1125,1,0,0,0.5068493150684932,Praha 18,Private room,2,1.0,1.0,1,547,3500.0,0.0,t,4.85,414.189136935102,Both,0.44,f,8.0,t,30,0.5680603682994843
28153207,2024-06-11,1719.0,10,1125,1,0,0,0.5068493150684932,Praha 1,Entire home/apt,2,1.0,2.0,0,279,1719.0,3.0,f,0.0,488.051470834979,Both,0.11,f,16.0,t,30,0.6205986738204956
42732967,2024-06-11,4000.0,1,7,1,0,0,0.0301369863013698,Praha 3,Private room,1,1.0,1.0,0,131,4000.0,0.0,f,0.0,490.1572443129741,Both,0.0,t,0.0,t,27,
924814925661616656,2024-06-11,14932.0,1,999,1,0,0,0.7150684931506849,Praha 5,Entire home/apt,8,2.0,5.0,0,591,14932.0,0.0,f,5.0,483.299372936291,Both,1.67,f,7.0,t,15,0.6788866023222605
921552420014985786,2024-06-11,1050.0,2,1125,1,0,0,0.5945205479452055,Praha 6,Entire home/apt,3,1.0,2.0,0,454,1050.0,0.0,f,4.71,5.647773904731127,Both,4.38,t,7.0,t,22,0.5283011368342808
22912153,2024-06-11,2554.0,3,1125,1,0,0,0.9945205479452056,Praha 2,Entire home/apt,4,1.0,2.0,0,389,2579.0,0.0,f,0.0,26.573098169117777,Both,0.0,t,0.0,t,0,
11241099,2024-06-11,790.0,1,1125,1,0,0,0.3232876712328767,Praha 7,Private room,5,1.0,2.0,1,55,550.0,0.0,f,4.31,489.8628758611649,Both,6.11,t,8.0,t,11,0.5700923241211721
320262,2024-06-11,1965.0,2,60,1,0,0,0.0383561643835616,Praha 2,Entire home/apt,4,1.0,1.0,0,630,1719.0,0.0,f,4.5,1.6796561374309336,Both,1.95,t,7.0,t,16,0.6227629611185238
9159744,2024-06-11,6459.0,2,365,1,0,0,0.0575342465753424,Praha 1,Entire home/apt,11,1.5,9.0,0,494,6012.0,0.0,f,4.18,3.855206085764145,Both,0.73,t,11.0,t,22,0.6433191134858487
627234602604755536,2024-06-11,1990.0,1,1125,1,0,0,0.873972602739726,Praha 12,Private room,2,1.5,3.0,1,999,1990.0,0.0,f,0.0,678.3434779375181,Both,0.0,f,0.0,t,0,
13068969,2024-06-11,1100.0,2,15,1,0,0,1.0,Praha 2,Private room,2,2.0,2.0,1,229,1100.0,0.0,f,4.4,69.5440480151615,Both,0.18,f,56.0,t,0,0.5500777065753937
671016047125764962,2024-06-11,17442.0,2,999,1,0,0,0.7726027397260274,Praha 3,Entire home/apt,2,1.0,1.0,0,533,17442.0,0.0,f,4.75,3.1742847596468065,Both,1.97,f,7.0,t,6,0.6421236502272742
596950802999873149,2024-06-11,29000.0,1,365,1,0,0,0.0356164383561643,Praha 1,Entire home/apt,16,2.0,19.0,0,587,29000.0,0.0,f,0.0,3.855206085764145,Both,0.43,f,11.0,t,22,0.5755093991756439
41366482,2024-06-11,14735.0,1,1125,1,0,0,0.0191780821917808,Praha 1,Entire home/apt,4,1.0,2.0,0,589,3713.0,0.0,f,4.5,488.051470834979,Both,1.41,t,9.0,t,26,0.649885731358682
791403933764106573,2024-06-11,2333.0,2,90,1,0,0,0.5534246575342465,Praha 1,Entire home/apt,2,1.0,1.0,0,345,2333.0,0.0,f,4.55,3.855206085764145,Both,3.28,t,7.0,t,14,0.6785102531313896
28234318,2024-06-11,2210.0,1,365,1,0,0,0.0,Praha 2,Entire home/apt,3,1.0,2.0,0,173,13262.0,3.0,f,0.0,488.24500183806487,only profile,0.02,t,66.0,t,30,0.4329912662506103
913414399000193678,2024-06-11,30000.0,2,365,1,0,0,0.7890410958904109,Praha 1,Entire home/apt,4,1.0,2.0,0,528,30000.0,0.0,t,4.5,3.855206085764145,Both,4.05,t,8.0,t,17,0.6580540329217911
917519215072636746,2024-06-11,2550.0,1,60,1,0,0,0.958904109589041,Praha 3,Entire home/apt,4,1.0,2.0,0,460,2190.0,0.0,f,4.82,3.1742847596468065,Both,3.79,f,8.0,t,0,0.6965460099957206
944783027480208416,2024-06-11,1200.0,2,1125,1,0,0,1.0,Praha 2,Private room,2,1.0,2.0,1,415,1200.0,0.0,f,0.0,1.6796561374309336,Both,1.0,t,8.0,t,0,0.9597132802009584
50763581,2024-06-11,690.0,2,1125,1,0,0,0.978082191780822,Praha 10,Private room,2,1.5,1.0,0,622,690.0,1.0,f,4.0,490.3585005001365,Both,0.81,f,9.0,t,8,0.4899025931954384
9458692,2024-06-11,2235.0,2,1125,1,0,0,0.9232876712328768,Praha 1,Entire home/apt,4,1.0,2.0,0,407,3340.0,0.0,f,4.6,3.855206085764145,Both,4.07,t,7.0,t,2,0.6658587940232292
891387927744138800,2024-06-11,2000.0,2,365,1,0,0,1.0,Praha 10,Entire home/apt,2,1.5,1.0,0,142,2000.0,1.0,t,0.0,3.8180694127366808,only profile,0.0,f,0.0,f,0,
562859890357350904,2024-06-10,3193.0,1,90,1,0,0,0.084931506849315,Praha 1,Entire home/apt,6,1.0,4.0,0,1595,3561.0,0.0,f,4.64,488.051470834979,Both,1.16,t,8.0,t,13,0.6362609375606884
50787452,2024-06-10,1400.0,2,60,1,0,0,1.0,Praha 2,Entire home/apt,3,1.0,1.0,0,238,1440.0,0.0,f,4.25,1.6796561374309336,Both,0.31,f,8.0,t,0,0.5722592547535896
53272204,2024-06-10,15000.0,1,1125,1,0,0,0.3945205479452054,Praha 1,Entire home/apt,4,2.0,2.0,0,1200,12000.0,0.0,t,4.9,3.855206085764145,Both,1.14,f,8.0,t,20,0.7616917505860329
782289256813601837,2024-06-10,1470.0,2,365,1,0,0,1.0,Praha 10,Entire home/apt,4,1.0,4.0,0,669,950.0,1.0,f,4.75,3.8180694127366808,Both,0.92,f,9.0,t,0,0.5631941854953766
30624742,2024-06-10,2000.0,2,1125,1,0,0,1.0,Praha 6,Entire home/apt,2,1.0,1.0,0,178,2000.0,0.0,f,4.87,2.1899273520912392,Both,0.66,f,15.0,t,0,0.6670428067445755
45434033,2024-06-10,4000.0,1,14,1,0,0,0.1123287671232876,Praha 1,Entire home/apt,3,1.0,2.0,0,184,4000.0,0.0,t,4.25,488.051470834979,only profile,0.15,t,24.0,t,14,0.6695238575339317
664215752216490571,2024-06-10,19623.0,3,100,1,0,0,0.0027397260273972,Praha 10,Entire home/apt,16,2.0,13.0,0,343,19623.0,0.0,f,0.0,490.3585005001365,Both,0.33,t,10.0,t,29,0.7207309007644653
844102966783720636,2024-06-10,4421.0,1,100,1,0,0,0.9315068493150684,Praha 1,Entire home/apt,6,1.5,3.0,0,738,4421.0,0.0,f,0.0,3.855206085764145,Both,1.0,t,8.0,t,18,0.4345168173313141
